,pv panels,st panels,electricity grid,biomethane,dec ground heat pump
1616,5.236438284601357,1.2993134592714723,13.343425395171478,27.589422387229547,23.961479495779123
1617,8.244147241792914,4.777362925009264,10.33571643797992,18.51305549443839,22.812302839413814
1618,10.334971890929433,7.5830300459618645,8.244891788843402,9.916751964979706,21.567141187505456
1619,11.500429228026707,9.342158019580582,7.079434451746128,2.7106658396033394,20.61832942046427
1620,11.764785926122395,9.944323706130398,6.81507775365044,0.0,20.105597093313914
1621,11.164604982969719,9.343712943564118,7.415258696803116,0.0,19.81984468476302
1622,9.69780262542057,7.606164702493366,8.882061054352265,0.0,20.006423938368027
1623,7.366176802141736,4.936473355260067,11.213686877631098,0.0,20.25744063569428
1624,4.313605304123584,1.6229850108905473,16.35120054793467,0.0,20.394410285121957
1625,1.2053565937324071,0.0,18.227309859712683,2.4156160077165096,20.2891113313699
1626,0.0,0.0,18.227309859712683,10.10786937664371,20.048921875292507
1627,0.0,0.0,18.227309859712683,12.877134019306798,19.867709543265228
1628,0.0,0.0,18.227309859712683,10.692372867842396,18.773004785744167
1629,0.0,0.0,18.227309859712683,5.091565921240983,16.566080479296627
1630,0.0,0.0,18.227309859712683,0.0,14.243556220710863
1631,0.0,0.0,18.227309859712683,0.0,13.466743374993909
1632,0.0,0.0,18.227309859712683,0.0,12.252911848248605
1633,0.0,0.0,18.227309859712683,0.0,12.624473884608731
1634,0.0,0.0,18.227309859712683,0.0,13.382480004054278
1635,0.0,0.0,18.227309859712683,0.0,14.57164497272558
1636,0.0,0.0,18.227309859712683,0.0,17.511417412689507
1637,0.0,0.0,18.227309859712683,17.356642727236974,21.09253200898708
1638,0.0,0.0,18.227309859712683,27.297297450649168,23.087430799602362
1639,1.9269878663391924,0.0,16.652875813433642,24.966163946853523,22.31083050266592
1640,5.311302556367603,1.5888374744471454,13.268561123405231,18.0737880259514,21.290362357916756
1641,8.293707397637329,5.087465237160413,10.286156282135506,8.498662555693562,20.269655337961755
1642,10.356442848218649,7.936692545066376,8.223420831554186,0.03882898621424442,19.163658190040103
1643,11.537400410436206,9.687725922710795,7.042463269336629,0.0,18.3206010569589
1644,11.837027468639164,10.273600582518236,6.155829994057342,0.0,17.865221358811997
1645,11.287592511716483,9.643322026722123,6.251625967204351,0.0,17.61137194552725
1646,9.84806837931912,7.893345745928896,8.215672853281017,0.0,17.776934721543473
1647,7.542286262876326,5.16541672969862,11.037577416896509,0.0,17.999757804515784
1648,4.469001456693791,1.8134083178942668,15.176602355767407,0.0,18.121376384410734
1649,1.2774986293364685,0.0,18.227309859712683,0.0,18.027813186888682
1650,0.0,0.0,18.227309859712683,0.0,17.81472449693486
1651,0.0,0.0,18.227309859712683,0.0,17.653778851611463
1652,0.0,0.0,18.227309859712683,0.0,16.681395646226584
1653,0.0,0.0,18.227309859712683,0.0,14.720951583563023
1654,0.0,0.0,18.227309859712683,0.0,12.658728449947565
1655,0.0,0.0,18.227309859712683,0.0,11.966576239765859
1656,0.0,0.0,18.227309859712683,0.0,11.677927893383139
1657,0.0,0.0,18.227309859712683,0.0,12.096178728240975
1658,0.0,0.0,18.227309859712683,0.0,12.559238038074929
1659,0.0,0.0,18.227309859712683,0.0,13.647007212135316
1660,0.0,0.0,18.227309859712683,0.0,16.482504227339245
1661,0.0,0.0,18.227309859712683,0.0,20.576461884612424
