snapshot,15 MW,31 MW,47 MW,62 MW,78 MW,94 MW,110 MW,126 MW,142 MW,159 MW
2022-03-31 19:00:00,0.9839544072386903,0.9872793235183102,0.9844272816110657,0.9825870441128426,0.9816884876067418,0.9805538792159906,0.9772536633807103,0.9713701796531191,0.9596346794951193,0.933738766140733
2022-03-31 20:00:00,0.983085058721825,0.9865901186134252,0.9835835533776266,0.9816436120065981,0.9806963718041378,0.9795002904509106,0.9760212692711089,0.9698190190181128,0.9574476907041329,0.9301487395061218
2022-03-31 21:00:00,0.9803550078527201,0.9844257801311364,0.9809339589373048,0.9786809133976664,0.9775807897831121,0.9761916623598929,0.9721511314095662,0.9649478455387022,0.950579799940274,0.9188748313510029
2022-03-31 22:00:00,0.9763943915364636,0.9812858700276789,0.9770900646382795,0.9743827837974172,0.9730608648517659,0.9713916761947974,0.9665365359695863,0.9578809995029005,0.9406162199478882,0.9025192296688322
2022-03-31 23:00:00,0.9739887720454572,0.9793787352936523,0.9747553403659107,0.971772163753564,0.9703155296199479,0.9684762359316444,0.9631263141389353,0.9535887022425252,0.9345644895312093,0.892585080270853
2022-04-01 00:00:00,0.9817271419199759,0.9855135849769101,0.9822656552939991,0.9801699771137793,0.9791466932901705,0.9778545915642316,0.9740962775842748,0.9673961160651792,0.954031628253778,0.924541140951975
2022-04-01 01:00:00,0.9824622875430353,0.9860963960813038,0.9829791356828551,0.9809677699093087,0.9799856543923096,0.9787455359370891,0.9751384247990932,0.9687078212436715,0.9558810076524693,0.9275769687194365
2022-04-01 02:00:00,0.9835243750957654,0.9869384012570855,0.9840099228035988,0.982120365764077,0.981197727369223,0.9800327107483171,0.9766440470190343,0.9706028821666085,0.9585528631026191,0.9319629227167331
2022-04-01 03:00:00,0.9855424987909301,0.9885383358315267,0.9859685710409277,0.984310468641639,0.9835008455902118,0.9824785335806075,0.9795049522901859,0.9742037786675884,0.9636297842850043,0.9402968850770819
2022-04-01 04:00:00,0.9878405385726211,0.9903601831786333,0.9881988860501141,0.9868043413168827,0.9861234089674964,0.9852635948635398,0.982762668425479,0.9783041236706377,0.9694108802969009,0.9497867776387137
2022-04-01 05:00:00,0.9905976584611262,0.9925459815249228,0.9908747517676929,0.9897964156957058,0.9892698826290864,0.9886050286868602,0.9866711795049137,0.9832235958432738,0.9763468676191172,0.9611724689265289
2022-04-01 06:00:00,0.9915489914996336,0.9933001823817696,0.9917980483839755,0.9908288188284506,0.9903555606083225,0.9897579768794157,0.9880197954054194,0.9849210397699446,0.9787401019219862,0.9651010555409533
2022-04-01 07:00:00,0.9915014851640671,0.9932625201567238,0.9917519420919567,0.9907772641281735,0.9903013455434493,0.9897004025689384,0.9879524501152567,0.9848362751948467,0.9786205919425371,0.9649048752902394
2022-04-01 08:00:00,0.9907439236039081,0.9926619380738365,0.9910167063786907,0.9899551451684636,0.989436802980026,0.9887822916696204,0.986878525922268,0.9834845737219441,0.9767148215772481,0.9617764795714142
2022-04-01 09:00:00,0.9900354940804641,0.9921003070445649,0.9903291547480895,0.9891863451481467,0.9886283307601916,0.9879237253153086,0.98587425162396,0.9822205375291814,0.9749326509093068,0.9588509775333143
2022-04-01 10:00:00,0.9893245201703278,0.9915366588682523,0.9896391337155771,0.9884147839152095,0.987816954841557,0.9870620753447242,0.9848663703865346,0.9809519614397019,0.9731440794192924,0.9559149682983688
2022-04-01 11:00:00,0.988723357199785,0.9910600669607544,0.9890556874206735,0.9877623914207239,0.9871308970966537,0.9863335084472622,0.9840141578510159,0.979879318745732,0.9716317553598076,0.9534324298984966
2022-04-01 12:00:00,0.9883367994765557,0.9907536104893827,0.9886805218126175,0.9873428922671206,0.9866897506307724,0.9858650278938959,0.9834661711093504,0.9791895917699582,0.9706593060010396,0.9518361166877584
2022-04-01 13:00:00,0.9881763170344493,0.9906263827043208,0.9885247688956347,0.9871687339342604,0.9865066052480341,0.9856705345523697,0.9832386701560394,0.9789032462572256,0.9702555860944337,0.9511733948559816
2022-04-01 14:00:00,0.9880704728683445,0.9905424712269125,0.9884220440280413,0.9870538700072798,0.9863858140259076,0.9855422589274693,0.9830886247780206,0.978714390693868,0.969989317733274,0.9507363050490025
2022-04-01 15:00:00,0.9880849872184211,0.9905539779599084,0.9884361306304937,0.9870696212320164,0.9864023780572438,0.9855598492906854,0.9831092004150546,0.9787402883494626,0.9700258309616399,0.9507962429247198
2022-04-01 16:00:00,0.9883993065686706,0.990803165062307,0.9887411867788356,0.9874107260488837,0.9867610848225941,0.9859407820577466,0.983554781569524,0.9793011218856901,0.9708165528441185,0.9520942434587727
2022-04-01 17:00:00,0.9886569187425164,0.9910073956675571,0.9889912069492675,0.9876902912532299,0.9870550763618413,0.9862529897475814,0.9839199742620405,0.9797607739762105,0.9714646185228337,0.9531580683202233
2022-04-01 18:00:00,0.9887386693825201,0.9910722062020838,0.9890705483431212,0.9877790084673153,0.9871483716286384,0.9863520657270936,0.9840358645008137,0.97990663995769,0.9716702756670923,0.9534956624718391
2022-04-01 19:00:00,0.988681274866296,0.9910267047934683,0.9890148452817559,0.9877167229416858,0.9870828719982554,0.9862825076427376,0.9839545016614625,0.9798042321057124,0.9715258903472683,0.9532586483883874
