,biomethane boiler,biomethane CHP,large scale heat pump,TTES charge,TTES discharge,selling,heating_grid_92MW
773,0.0,15.64108408436151,13.629276870809514,0.0,5.836583593192593,0.0,53.14609821507124
774,0.0,15.64108408436151,13.629276870809514,0.0,10.382769365771864,0.0,58.13995694290756
775,0.0,15.64108408436151,13.629276870809514,0.0,8.424130903554556,0.0,56.1977161222409
776,0.0,15.64108408436151,13.629276870809514,0.0,5.906095809338147,-8.881784197001252e-16,53.655087704316536
777,0.0,15.64108408436151,13.629276870809514,0.0,3.407212959749117,0.0,51.115257803135286
778,0.0,15.64108408436151,13.629276870809514,0.0,0.35059259079331895,0.0,48.36288710608348
779,0.0,15.64108408436151,13.629276870809514,2.1397304156781516,0.0,0.0,46.26321582194681
780,0.0,3.8501243634870788,13.629276870809514,0.0,0.0,0.0,45.13012259830743
781,0.0,3.166241540375338,13.629276870809514,0.0,0.0,0.0,44.49879872853883
782,0.0,5.052011125006634,13.629276870809514,0.0,0.0,0.0,44.912260838804535
783,0.0,15.64108408436151,13.629276870809514,5.4098661067212035,0.0,0.0,45.468857771854395
784,0.0,15.64108408436151,13.629276870809514,2.8395750615680058,0.0,-8.881784197001252e-16,45.78150436195534
785,0.0,15.64108408436151,13.629276870809514,2.7615486169644043,0.0,0.0,45.55788631327696
786,0.0,15.64108408436151,12.637692967129452,0.0,0.0,0.0,45.03208588595884
787,0.0,15.64108408436151,12.638295928051091,0.0,0.0,0.0,44.632544764791994
788,0.0,15.64108408436151,11.781624757913887,0.0,0.0,0.0,42.21339037757666
789,0.0,11.758862553237996,13.629276870809514,7.669760952554635,0.0,0.0,37.3282667878742
790,0.0,11.758862553237996,13.629276870809514,12.798565914948998,0.0,0.0,32.16718899154072
791,0.0,11.758862553237996,13.629276870809514,14.386890056424264,0.0,0.0,30.41799252935221
792,0.0,11.758862553237996,13.629276870809514,16.10693926130912,0.0,0.0,28.79436846422884
793,0.0,11.758862553237996,13.629276870809514,15.178713548980433,0.0,0.0,29.65024773468303
794,0.0,11.758862553237996,13.629276870809514,13.399874142113784,0.0,0.0,31.38896618169026
795,0.0,5.839297582124242,11.0838639332306,0.0,0.0,1.7763568394002505e-15,34.122206670701004
796,0.0,9.647940602142405,12.72158043183841,0.0,0.0,1.7763568394002505e-15,40.87986791296308
797,0.0,11.758862553237996,13.629276870809514,0.0,4.535654174038005,0.0,49.14856691140605
798,0.0,11.758862553237996,13.629276870809514,0.0,9.19873406008298,0.0,53.755875779186496
799,0.0,11.758862553237996,13.629276870809514,0.0,7.238087261987066,0.0,51.96284005910395
800,0.0,11.562979320266473,13.629276870809514,0.0,4.739449461138938,0.0,49.61481422076032
801,0.0,9.057907943342856,13.629276870809514,0.0,3.256242012039208,0.0,47.26900602534008
802,0.0,3.9209746829514383,13.629276870809514,0.0,2.879314112958588,0.0,44.726848809533344
803,0.0,2.41260285492246,13.629276870809514,1.3132872133885005,0.0,0.0,42.78714515155845
804,0.0,1.1634070215482695,13.629276870809514,4.049813880976458,0.0,0.0,41.74066180070146
805,0.0,3.206543823230275,13.629276870809514,3.5915147099698004,0.0,0.0,41.157504751519824
806,0.0,5.911958219100072,13.629276870809514,3.888694609685398,0.0,0.0,41.53916164860274
807,0.0,15.64108408436151,13.629276870809514,9.220743968794778,0.0,0.0,42.05305009402162
808,0.0,15.64108408436151,13.629276870809514,8.614889781212902,0.0,0.0,42.341764566542935
809,0.0,15.64108408436151,13.629276870809514,7.825742135461411,0.0,0.0,42.13517664852344
810,0.0,15.64108408436151,13.629276870809514,6.845171862269581,0.0,0.0,41.64988417204102
811,0.0,15.64108408436151,13.629276870809514,6.72315451392695,0.0,0.0,41.28087917276168
812,0.0,15.64108408436151,13.629276870809514,8.80922582665244,0.0,0.0,39.04647330083595
813,0.0,11.758862553237996,13.629276870809514,11.04209480083603,0.0,0.0,34.53428390209051
814,0.0,11.758862553237996,13.629276870809514,16.1549370643982,0.0,0.0,29.768531426603758
815,0.0,11.758862553237996,13.629276870809514,17.798350483652424,0.0,0.0,28.15005304892115
816,0.0,11.758862553237996,13.629276870809514,18.463142875597732,0.0,0.0,26.998364332914942
817,0.0,11.758862553237996,13.629276870809514,16.933086200291324,0.0,0.0,27.944087636829597
818,0.0,11.758862553237996,13.629276870809514,15.76104174083066,0.0,0.0,28.987728604105545
819,0.0,4.48284272301443,10.500588343813382,0.0,0.0,0.0,31.443773371279118
820,0.0,8.212302230881079,12.104255932196041,0.0,0.0,-1.7763568394002505e-15,37.845517525488134
821,0.0,15.64108408436151,13.629276870809514,0.0,1.0279639713012614,0.0,47.12456931952437
822,0.0,11.758862553237996,13.629276870809514,0.0,8.104650012264802,0.0,51.66694727847691
823,0.0,11.758862553237996,13.629276870809514,0.0,6.246120043579933,0.0,49.7545074939921
824,0.0,10.279732603532809,13.629276870809514,0.0,4.353669622315616,0.0,47.391730300525666
825,0.0,7.873543180058107,13.629276870809514,0.0,2.778202613265414,0.0,45.30215121479849
826,0.0,7.453414269697841,13.629276870809514,0.1401162810764287,0.0,0.0,42.89292528095907
827,0.0,0.6420700036546585,13.629276870809514,2.655720063313502,0.0,0.0,40.78635699653807
828,0.0,0.7107378105465516,13.629276870809514,4.98341445248045,0.0,0.0,39.66157891542868
829,0.0,0.2615346220898176,13.629276870809514,7.17575984223806,0.0,0.0,39.0428893037314
830,0.0,4.052437746762587,13.629276870809514,4.7680265349500415,0.0,0.0,39.340126940203916
831,0.0,6.73162208400705,13.629276870809514,5.475338849696196,0.0,0.0,39.83009281403546
832,0.0,9.354711746654756,13.629276870809514,6.5317132903963975,0.0,0.0,40.18376388891427
833,0.0,11.758862553237996,13.629276870809514,7.16995864332345,0.0,0.0,40.26669925162981
834,0.0,15.64108408436151,13.629276870809514,8.63405862781443,0.0,0.0,40.012283673862
835,0.0,15.64108408436151,13.629276870809514,9.005119086421924,0.0,0.0,39.331001004642474
836,0.0,15.64108408436151,13.629276870809514,10.689320571958536,0.0,0.0,37.41398256000292
837,0.0,11.758862553237996,13.629276870809514,12.928153102231935,0.0,0.0,33.195332783134326
838,0.0,11.758862553237996,13.629276870809514,18.424312399369196,0.0,0.0,28.238605838771903
839,0.0,11.758862553237996,13.629276870809514,20.594069415837684,0.0,0.0,26.47067725085419
840,0.0,11.758862553237996,13.629276870809514,20.11440802924177,0.0,0.0,27.157408977747018
841,0.0,11.758862553237996,13.629276870809514,18.847011806558058,0.0,0.0,28.372917596421402
842,0.0,11.758862553237996,13.629276870809514,16.533218392684738,0.0,0.0,29.875738395141294
843,0.0,11.758862553237996,13.629276870809514,12.81654046926393,0.0,0.0,32.47342712766796
844,0.0,8.81436108201338,12.363141238182928,0.0,0.0,1.7763568394002505e-15,39.226265026658886
845,0.0,15.64108408436151,13.629276870809514,0.0,2.6832450446233764,0.0,48.927926337063276
846,0.0,11.758862553237996,13.629276870809514,0.0,8.186469897540636,0.0,51.59499158256457
847,0.0,0.0,8.572965972917176,0.0,26.90846070998643,0.0,49.565473720552696
848,0.0,0.0,10.261950964745225,0.0,19.648822060148067,0.0,46.65063882032111
849,0.0,2.8215013039536885,13.629276870809514,0.0,7.044347304290937,0.0,44.81317334422799
850,0.0,0.0,13.629276870809514,1.79751331083812,0.0,0.0,43.314282508488006
851,0.0,0.0,13.629276870809514,5.44141371149221,0.0,0.0,40.40460893705913
852,0.0,0.0,13.629276870809514,8.521128280899212,0.0,0.0,38.48555222675464
853,0.0,0.0,13.629276870809514,6.815277419967124,0.0,0.0,37.93245763685784
854,0.0,0.0,13.629276870809514,7.970644887091318,0.0,0.0,38.30530548799124
855,0.0,15.64108408436151,13.629276870809514,11.570654514816145,0.0,0.0,39.400676623088046
856,0.0,15.64108408436151,13.629276870809514,8.231849973005442,0.0,0.0,40.72072371495946
857,0.0,15.64108408436151,13.629276870809514,6.539412856259151,0.0,0.0,41.10322526746673
858,0.0,15.64108408436151,6.72566615627545,0.0,12.941736009786336,0.0,40.40079451795126
859,0.0,15.64108408436151,6.72566615627545,0.0,12.424557677999221,0.0,39.593351962808285
860,0.0,15.64108408436151,6.72566615627545,0.0,12.037670700864584,0.0,39.11595410107106
861,0.0,6.986798258647909,11.577289224135779,0.0,0.0,-1.7763568394002505e-15,34.78051397557818
862,0.0,4.0386518163448955,10.30958625394548,0.0,0.0,1.7763568394002505e-15,29.80401661210698
863,0.0,3.2107787646754287,9.95360084172761,0.0,0.0,0.0,28.255832784672304
864,0.0,3.2556603883043707,9.972899939888057,0.0,0.0,-1.7763568394002505e-15,28.438668326255204
865,0.0,3.2256969466174747,9.96001565996269,0.0,0.0,1.7763568394002505e-15,28.336917736646175
866,0.0,5.057322739067294,10.747614750716112,0.0,0.0,0.0,31.428307449035014
867,0.0,12.469519644243451,5.361893447024684,0.0,15.685326570075915,0.0,37.14471243190117
868,0.0,15.64108408436151,6.72566615627545,0.0,16.982558915113795,0.0,43.95967003977814
869,0.0,15.64108408436151,12.881835628892533,0.0,0.0,0.0,43.43090255401552
870,0.0,11.758862553237996,13.629276870809514,0.0,2.295641175934894,0.0,45.896503857882514
871,0.0,11.758862553237996,13.629276870809514,0.0,0.7228480984973986,0.0,44.49397875037304
872,0.0,10.176418137341937,13.288412925813242,0.0,0.0,-1.7763568394002505e-15,42.349501924059126
873,0.0,7.739416269511183,13.629276870809514,1.9203388462641104,0.0,0.0,40.54921808726079
874,0.0,0.6735099994579932,13.629276870809514,2.874521065342904,0.0,0.0,39.66390866616152
875,0.0,3.538980431749877,13.629276870809514,3.69259523342391,0.0,0.0,37.781480789532466
876,0.0,3.8256244837351816,13.629276870809514,5.468291691245146,0.0,0.0,36.86960817512278
877,0.0,4.927350185490458,13.629276870809514,5.805073307295577,0.0,0.0,37.42706372753868
878,0.0,9.062552151872488,13.629276870809514,7.57525934638446,0.0,0.0,38.17985305543378
879,0.0,15.64108408436151,13.629276870809514,11.553378822914386,0.0,-8.881784197001252e-16,38.02417409210968
880,0.0,15.64108408436151,13.629276870809514,9.232021924145453,0.0,0.0,40.4149107922155
881,0.0,15.64108408436151,13.629276870809514,8.338047032859947,0.0,0.0,41.23950588216413
882,0.0,15.64108408436151,13.629276870809514,8.21135208902712,0.0,0.0,40.80775513451875
883,0.0,15.64108408436151,13.629276870809514,8.159435019671296,0.0,0.0,40.79158321349577
884,0.0,15.64108408436151,13.629276870809514,9.362173135655556,0.0,0.0,39.614362074450845
885,0.0,11.758862553237996,13.629276870809514,11.729020425853324,0.0,0.0,35.044556670176384
886,0.0,11.758862553237996,13.629276870809514,15.4462364144207,0.0,0.0,31.34439794635961
887,0.0,11.758862553237996,13.629276870809514,18.78883459527217,0.0,0.0,28.28451448622607
888,0.0,11.758862553237996,13.629276870809514,14.451034983052843,0.0,0.0,31.924207722916332
889,0.0,11.758862553237996,13.629276870809514,12.70694288240772,0.0,0.0,32.88587957768181
890,0.0,11.758862553237996,13.629276870809514,9.464409494579062,0.0,0.0,35.24434177697473
891,0.0,8.842802803876593,12.375371178584109,0.0,0.0,1.7763568394002505e-15,38.320988493397685
892,0.0,11.758862553237996,13.629276870809514,0.0,3.217860716151816,0.0,46.08670135730283
893,0.0,11.758862553237996,13.629276870809514,0.0,11.938457111783084,0.0,55.20160925885
894,0.0,11.758862553237996,13.629276870809514,0.0,16.834822040430783,0.0,59.65097548197166
895,0.0,11.758862553237996,13.629276870809514,0.0,14.755940881144728,0.0,57.639852060849876
896,0.0,0.0,9.239071574988522,0.0,30.85796780756508,0.0,55.15815999443763
897,0.0,5.967511152441591,13.629276870809514,0.0,13.332213276753667,0.0,52.83572200110894
898,0.0,0.0,13.629276870809514,0.0,5.997851204570388,0.0,50.053613533936264
899,0.0,0.0,13.629276870809514,0.0,4.070436180539893,0.0,47.55323497427358
900,0.0,1.6157379168494805,13.629276870809514,0.0,7.587478974997414,0.0,46.773239620161604
901,0.0,2.687655700108018,13.629276870809514,0.0,7.26200637241715,0.0,46.11648924961659
902,0.0,1.336053947166906,13.629276870809514,0.0,5.87345081949001,0.0,46.465445921103196
903,0.0,3.9833004723194354,13.629276870809514,0.0,6.867287904464277,0.0,46.80340475833072
904,0.0,8.899071214150778,13.629276870809514,0.0,5.768724855602982,0.0,48.155382897684554
905,0.0,11.758862553237996,13.629276870809514,0.0,4.450589109169788,0.0,48.392937719647676
906,0.0,11.758862553237996,13.629276870809514,0.0,4.148928235934922,0.0,47.84254695967883
907,0.0,11.758862553237996,13.629276870809514,0.0,2.8413540293625177,0.0,46.31129277521694
908,0.0,11.758862553237996,13.629276870809514,0.0,1.0516326912708154,0.0,44.352972448337695
909,0.0,9.487430342888599,12.652561020359272,0.0,0.0,1.7763568394002505e-15,39.19970544738715
910,0.0,6.283810704188238,11.275004575718118,0.0,0.0,1.7763568394002505e-15,33.69971125037049
911,0.0,5.043874336581331,10.741831937647149,0.0,0.0,0.0,31.58459441083795
912,0.0,4.500793295836306,10.50830709012679,0.0,0.0,-1.7763568394002505e-15,30.480489871027807
913,0.0,5.088634014661406,10.761078599221579,0.0,0.0,1.7763568394002505e-15,31.38695323962171
914,0.0,6.197013297070462,11.237681690657475,0.0,0.0,0.0,33.23160426547532
915,0.0,7.88363994582846,11.962931149623412,0.0,0.0,1.7763568394002505e-15,36.128994380149365
916,0.0,11.758862553237996,13.629276870809514,0.0,0.3858378032623735,0.0,43.29236901826452
917,0.0,11.758862553237996,13.629276870809514,0.0,8.625399133664015,0.0,52.04159117018135
918,0.0,11.758862553237996,13.629276870809514,0.0,13.198765779154837,0.0,56.91561750660916
919,0.0,11.758862553237996,13.629276870809514,0.0,11.169607272439169,0.0,55.018446130524936
920,0.0,9.657514578921253,13.629276870809514,0.0,9.903113295933032,0.0,52.530445227262454
921,0.0,7.278644927074082,13.629276870809514,0.0,8.384707590898532,0.0,50.04354879765856
922,0.0,5.459960032056819,13.629276870809514,0.0,6.180453255627801,0.0,47.34865364273004
923,0.0,5.390971666365824,13.629276870809514,0.0,3.2855254194028727,0.0,45.29324334156403
924,0.0,8.66947634809405,13.629276870809514,0.5276700187242271,0.0,0.0,44.1838057956995
925,0.0,9.87662041216387,13.629276870809514,2.4067626672802325,0.0,0.0,43.56547476168965
926,0.0,8.79848490969129,13.629276870809514,1.9796883188772014,0.0,0.0,43.96954867912702
927,0.0,8.950796444902842,13.629276870809514,2.143600625310637,0.0,0.0,44.51352706838518
928,0.0,10.549561181409407,13.629276870809514,3.0275648108693334,0.0,0.0,44.81551075072836
929,0.0,11.758862553237996,13.629276870809514,3.511408873452676,0.0,0.0,44.59275302232609
930,0.0,11.758862553237996,13.629276870809514,3.3777148570134115,0.0,0.0,44.076341713213914
931,0.0,11.758862553237996,13.629276870809514,3.225521696157972,0.0,0.0,43.68475932365666
932,0.0,11.758862553237996,13.629276870809514,5.211366550884004,0.0,0.0,41.31586229304182
933,0.0,11.758862553237996,13.629276870809514,9.73890642222121,0.0,0.0,36.535401241484095
934,0.0,11.758862553237996,13.629276870809514,14.395161545607063,0.0,0.0,31.495089976964866
935,0.0,11.758862553237996,13.629276870809514,15.360257456935397,0.0,0.0,29.791515943784937
936,0.0,11.758862553237996,13.629276870809514,16.187919780941854,0.0,0.0,29.281778927448226
937,0.0,11.758862553237996,13.629276870809514,14.942406130460135,0.0,0.0,30.152637553940952
938,0.0,4.867485864091806,10.665984894476653,0.0,0.0,0.0,31.9198021590535
939,0.0,6.627713414686828,11.422882741232513,0.0,0.0,-1.7763568394002505e-15,34.69968061406899
940,0.0,10.685196322217541,13.167600391470721,0.0,0.0,-1.7763568394002505e-15,41.572681451043344
941,0.0,11.758862553237996,13.629276870809514,0.0,6.770946392657788,0.0,49.99595905306586
942,0.0,11.758862553237996,13.629276870809514,0.0,11.693204447994244,0.0,54.697953452140496
943,0.0,11.758862553237996,13.629276870809514,0.0,9.978062530224069,0.0,52.86951182404524
944,0.0,6.957924758237833,13.629276870809514,0.0,10.621833494505516,0.0,50.47941360696094
945,0.0,1.3869900861423679,13.629276870809514,0.0,8.054544107561009,0.0,48.09316734740732
946,0.0,0.0,13.629276870809514,2.306684322127559,0.0,0.0,45.50707191845883
947,0.0,0.0,13.629276870809514,11.05378444342957,0.0,0.0,43.533399922913254
948,0.0,0.0,13.629276870809514,16.266311292696166,0.0,0.0,42.46884026014388
949,0.0,0.0,13.629276870809514,17.817729298143675,0.0,0.0,41.87579033290689
950,0.0,0.0,13.629276870809514,14.289785594892301,0.0,0.0,42.264775882947426
951,0.0,0.8778913116138365,13.629276870809514,9.479358164117343,0.0,0.0,42.78852129063463
952,0.0,6.978828992539146,13.629276870809514,7.402621134729497,0.0,0.0,43.086330543878454
953,0.0,11.758862553237996,13.629276870809514,7.704906387668781,0.0,0.0,42.87995516545342
954,0.0,11.758862553237996,13.629276870809514,6.001279211196265,0.0,0.0,42.38788369332574
955,0.0,11.758862553237996,13.629276870809514,3.2526520945528388,0.0,0.0,42.0128847565906
956,0.0,9.556933926926996,12.682447561495783,0.0,0.0,1.7763568394002505e-15,39.74011560957862
957,0.0,7.289612914961445,11.707499526350595,0.0,0.0,1.7763568394002505e-15,35.14728729522823
958,0.0,0.0,8.572965972917176,0.0,7.921125068462118,0.0,30.286331177762456
959,0.0,0.0,8.572965972917176,0.0,6.607797897964257,0.0,28.63061057919182
960,0.0,0.0,8.572965972917176,0.0,6.07569732550505,0.0,28.029876090920414
961,0.0,0.0,8.572965972917176,0.0,6.917760521315163,0.0,28.8628075388648
962,0.0,0.0,8.572965972917176,0.0,8.7584586972036,0.0,30.55348909109943
963,0.0,0.0,8.572965972917176,0.0,11.592966222777108,0.0,33.21229059510495
964,0.0,0.0,8.572965972917176,0.0,18.26946659023813,0.0,39.78596766315433
965,0.0,0.0,8.572965972917176,0.0,26.391432060890804,0.0,47.836750529049276
966,0.0,0.0,8.572965972917176,0.0,30.730852540262827,0.0,52.32329659810782
967,0.0,0.0,8.572965972917176,0.0,28.746154770471996,0.0,50.577439325903825
968,0.0,6.010709020698237,13.629276870809514,0.0,9.071593054288336,0.0,48.2928593109235
969,0.0,0.0,13.629276870809514,0.0,3.4427251617553694,0.0,46.011015400123995
970,0.0,0.0,13.629276870809514,8.497383306277754,0.0,0.0,43.53810461061033
971,0.0,0.0,13.629276870809514,16.461489150251886,0.0,0.0,41.650865293675295
972,0.0,0.0,13.629276870809514,20.249405791625374,0.0,0.0,40.632921980521274
973,0.0,0.0,13.629276870809514,20.199511715997588,0.0,0.0,40.06571287392071
974,0.0,0.5652056733777863,13.629276870809514,11.620979676206945,0.0,0.0,40.437213498409214
975,0.0,5.255119844185649,13.629276870809514,7.6532317290945535,0.0,0.0,40.93746696546709
976,0.0,8.84636312332956,13.629276870809514,9.047340425144613,0.0,0.0,41.22018001339517
977,0.0,11.758862553237996,13.629276870809514,9.764289743389295,0.0,0.0,41.02093544824371
978,0.0,11.758862553237996,13.629276870809514,8.480263469048946,0.0,0.0,40.54974874784005
979,0.0,11.758862553237996,13.629276870809514,7.507602171178344,0.0,0.0,40.19098054753999
980,0.0,11.758862553237996,13.629276870809514,9.271580140581829,0.0,0.0,38.01755056136793
981,0.0,11.758862553237996,13.629276870809514,12.647322942872844,0.0,0.0,33.62698472083246
982,0.0,11.758862553237996,13.629276870809514,16.722514173812012,0.0,0.0,28.985650094053348
983,0.0,11.758862553237996,13.629276870809514,19.214668940607154,0.0,0.0,27.405786476681644
984,0.0,11.758862553237996,13.629276870809514,17.904417681079384,0.0,0.0,28.53828779129309
985,0.0,11.758862553237996,13.629276870809514,16.268491826147223,0.0,0.0,29.538865791739745
986,0.0,11.758862553237996,13.629276870809514,15.546112166680093,0.0,0.0,30.644319766629323
987,0.0,11.758862553237996,13.629276870809514,13.080561031754119,0.0,0.0,33.244175341263954
988,0.0,11.758862553237996,13.629276870809514,6.320444861566723,0.0,0.0,40.02111832407475
989,0.0,11.758862553237996,13.629276870809514,0.0,3.5981259731402107,0.0,49.83046890772954
990,0.0,11.758862553237996,13.629276870809514,0.0,8.186561749414334,0.0,54.629267221786804
991,0.0,11.758862553237996,13.629276870809514,0.0,6.367240585052639,0.0,52.607972164556045
992,0.0,11.608024840843303,13.629276870809514,0.0,4.561832145467518,0.0,50.10756070196057
993,0.0,10.50240508176173,13.629276870809514,0.0,3.8496960931522706,0.0,47.89549072431581
994,0.0,6.540930408262944,13.629276870809514,0.0,4.337846291482398,0.0,45.34499196211959
995,0.0,1.7904318705234057,13.629276870809514,0.0,3.4563097833327303,0.0,43.11533446346937
996,0.0,0.0,13.629276870809514,1.5843727707480824,0.0,0.0,41.924344274004184
997,0.0,0.0,13.629276870809514,8.164315350417471,0.0,0.0,41.26914928197281
998,0.0,0.1283877678907769,13.629276870809514,2.3212150764263018,0.0,0.0,41.58321310535676
999,0.0,5.277157404931205,13.629276870809514,0.0,0.0192750465350362,0.0,42.10113331316719
1000,0.0,8.277985581409709,13.629276870809514,1.051989796011397,0.0,0.0,42.47164051713973
1001,0.0,11.758862553237996,13.629276870809514,2.6524805854395153,0.0,0.0,42.55612380039824
1002,0.0,11.758862553237996,13.629276870809514,2.0261850621060615,0.0,0.0,42.285158715977595
1003,0.0,11.758862553237996,13.629276870809514,2.2779848716361952,0.0,0.0,41.56307431670708
1004,0.0,11.758862553237996,13.629276870809514,3.782950798901541,0.0,0.0,39.53367749250535
1005,0.0,11.758862553237996,13.629276870809514,7.70807431631908,0.0,0.0,35.07050217633495
1006,0.0,6.416649692990107,11.332125340902921,3.538547480104853,0.0,0.0,29.834130483308414
1007,0.0,3.59566637466168,10.1191025140217,0.0,0.0,-1.7763568394002505e-15,27.974002864477068
1008,0.0,5.945336253857629,11.129460562075955,0.0,0.0,1.7763568394002505e-15,31.474579608774192
1009,0.0,6.937141264591954,11.555936716691717,0.0,0.0,0.0,32.88778374344294
1010,0.0,7.661185825679718,11.867275877959454,0.0,0.0,1.7763568394002505e-15,34.63940940090345
1011,0.0,9.720994767957617,12.75299372313895,0.0,0.0,1.7763568394002505e-15,37.66121536321877
1012,0.0,15.64108408436151,8.177566122485707,0.0,16.096507853069404,0.0,45.51742975093892
1013,0.0,0.0,0.0,0.0,56.76733488328,0.0,56.76733488328001
1014,0.0,0.0,0.0,0.0,59.84009869814977,0.0,59.84009869814976
1015,0.0,0.0,0.0,0.0,57.48669299318621,0.0,57.48669299318621
1016,0.0,7.017404085957554,5.451710748323807,0.0,36.56840473451362,0.0,54.09572575055416
1017,0.0,0.0,13.629276870809514,0.0,12.846608129380883,0.0,51.958928022028736
1018,0.0,0.0,13.629276870809514,0.0,3.2297613908991707,0.0,50.218299490385334
1019,0.0,0.0,13.629276870809514,5.814517317759897,0.0,0.0,46.83159697450915
1020,0.0,0.0,13.629276870809514,11.41295038855429,0.0,0.0,44.59537267639239
1021,0.0,0.0,13.629276870809514,11.737120664828812,0.0,0.0,43.95153869947091
1022,0.0,0.0,13.629276870809514,8.102693992484319,0.0,0.0,44.38411794260652
1023,0.0,15.64108408436151,13.629276870809514,10.39693561852091,0.0,0.0,45.658710456848645
1024,0.0,15.64108408436151,13.629276870809514,2.5491303896798954,0.0,0.0,47.187688008030555
1025,0.0,15.64108408436151,13.629276870809514,0.0,0.07212332053197912,0.0,47.62504485495759
1026,0.0,15.64108408436151,13.629276870809514,0.0,1.3665534880023174,0.0,46.80174248507229
1027,0.0,15.64108408436151,13.629276870809514,0.0,1.1014597985825745,0.0,45.859651089370935
1028,0.0,15.64108408436151,13.629276870809514,0.0,1.2494752408954355,0.0,45.309461798842655
1029,0.0,11.123592295385812,13.356110659933075,0.0,0.0,1.7763568394002505e-15,40.27271427781568
1030,0.0,15.64108408436151,10.083987608721023,0.0,0.0,0.0,34.51141009590801
1031,0.0,15.64108408436151,9.460727001840361,0.0,0.0,0.0,32.74273081385164
1032,0.0,7.816322378925194,11.93398459585501,0.0,0.0,-1.7763568394002505e-15,33.95407944167623
1033,0.0,0.0,8.572965972917176,0.0,12.852910094858018,0.0,33.82508058884127
1034,0.0,0.0,0.39539985043146864,0.0,36.58087177690876,0.0,37.54238331118887
1035,0.0,0.0,0.0,0.0,44.40907803174025,0.0,44.40907803174025
1036,0.0,6.719691369005856,2.889467288672518,0.0,41.546413076976336,0.0,52.579582293427634
1037,0.0,0.9195345358871364,0.39539985043146864,0.0,50.34945091789786,0.0,51.855648422905674
1038,0.0,0.0,8.572965972917176,0.0,33.692763775803,0.0,54.77333365902272
1039,0.0,11.758862553237996,13.629276870809514,0.0,12.725239815016995,0.0,53.10417834106583
1040,0.0,5.825115133281132,13.629276870809514,0.0,13.3721921531872,0.0,50.53678331254924
1041,0.0,0.0,13.629276870809514,0.0,8.30987018552566,0.0,48.37972623639883
1042,0.0,0.0,13.629276870809514,2.363250257713837,0.0,0.0,47.324945988946034
1043,0.0,0.0,13.629276870809514,11.486792488558631,0.0,0.0,45.070656745479866
1044,0.0,0.0,13.629276870809514,16.142243082405308,0.0,0.0,43.977458585206456
1045,0.0,0.0,13.629276870809514,15.656734675125378,0.0,0.0,44.65024152445516
1046,0.0,0.0,13.629276870809514,11.669244647536686,0.0,0.0,45.552940256675086
1047,0.0,15.64108408436151,13.629276870809514,15.46720180428083,0.0,0.0,45.36105395188342
1048,0.0,15.64108408436151,13.629276870809514,6.115729730068182,0.0,0.0,48.22367673421332
1049,0.0,15.64108408436151,13.629276870809514,1.706757490863751,0.0,0.0,49.20482585529696
1050,0.0,15.64108408436151,13.629276870809514,0.02441435055579433,0.0,0.0,48.680950300029856
1051,0.0,15.64108408436151,13.629276870809514,0.0,1.2793793708680354,0.0,48.66172082001875
1052,0.0,15.64108408436151,13.629276870809514,0.0,1.1415473574466475,0.0,47.253706141497176
1053,0.0,15.64108408436151,13.629276870809514,3.2068968085963263,0.0,0.0,41.78275436206688
1054,0.0,15.64108408436151,13.629276870809514,6.854765803637765,0.0,0.0,37.38735085155754
1055,0.0,15.64108408436151,9.800213784104509,0.0,0.0,0.0,33.751788555150924
1056,0.0,15.64108408436151,9.096494124636436,0.0,0.0,0.0,31.825039778539583
1057,0.0,15.64108408436151,9.430186944883681,0.0,0.0,0.0,32.78370082512948
1058,0.0,8.133756183692922,12.070481131905135,0.0,0.0,-1.7763568394002505e-15,35.13456675086323
1059,0.0,15.64108408436151,6.72566615627545,0.0,12.164275093937764,0.0,38.201438144049476
1060,0.0,15.64108408436151,6.72566615627545,0.0,20.009889281169972,0.0,45.94247450970432
1061,0.0,15.64108408436151,6.72566615627545,0.0,29.19012861463752,0.0,55.02925883567135
1062,0.0,15.64108408436151,13.629276870809514,0.0,16.277656039320014,0.0,59.46498225665621
1063,0.0,15.64108408436151,13.629276870809514,0.0,13.825435879137764,0.0,57.46008138848761
1064,0.0,15.64108408436151,13.629276870809514,0.0,10.626941600940363,0.0,54.98622110961988
1065,0.0,1.347797177964673,13.629276870809514,0.0,12.40132114416921,0.0,52.67115862248627
1066,0.0,0.0,13.629276870809514,0.0,2.525870260377495,0.0,49.897893667681814
1067,0.0,0.0,13.629276870809514,9.76071362037925,0.0,0.0,47.405440669431904
1068,0.0,0.0,13.629276870809514,11.527296098443664,0.0,0.0,46.627907351205565
1069,0.0,0.0,13.629276870809514,9.436252662928077,0.0,0.0,45.97325233548627
1070,0.0,0.0,13.629276870809514,8.78522560578373,0.0,0.0,46.32112789767219
1071,0.0,1.6549825381084717,13.629276870809514,4.689877565297356,0.0,0.0,46.658063840893725
1072,0.0,6.698445961685356,13.629276870809514,0.9605259894893452,0.0,0.0,48.0058867450711
1073,0.0,11.758862553237996,13.629276870809514,1.328767624983196,0.0,0.0,48.24284706288308
1074,0.0,12.554993181480937,13.629276870809514,0.0,0.0,0.0,47.6943081874887
1075,0.0,12.318724839794234,13.629276870809514,0.0,0.0,0.0,46.16800918279422
1076,0.0,15.64108408436151,12.609460267588977,0.0,0.0,0.0,44.21589652559616
