,biomass boiler,biomethane boiler,biomethane CHP,large scale heat pump,geothermal plant,TTES charge,TTES discharge,elec boiler,PTES charge,PTES discharge,selling
6527,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6528,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6529,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6530,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6531,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6532,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6533,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6534,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6535,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6536,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6537,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6538,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6539,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6540,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6541,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6542,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6543,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6544,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6545,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6546,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6547,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6548,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6549,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6550,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6551,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6552,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6553,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6554,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6555,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6556,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6557,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6558,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6559,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6560,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6561,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6562,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6563,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6564,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6565,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6566,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6567,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6568,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6569,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6570,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6571,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6572,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6573,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6574,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6575,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6576,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6577,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6578,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6579,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6580,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6581,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6582,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6583,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6584,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6585,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6586,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6587,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6588,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6589,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6590,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6591,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6592,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6593,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6594,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6595,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6596,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6597,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6598,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6599,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6600,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6601,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6602,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6603,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6604,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6605,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6606,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6607,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6608,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6609,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6610,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6611,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6612,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6613,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6614,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6615,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6616,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6617,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6618,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6619,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6620,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6621,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6622,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6623,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6624,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6625,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6626,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6627,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6628,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6629,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6630,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6631,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6632,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6633,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6634,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6635,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6636,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6637,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6638,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6639,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6640,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6641,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6642,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6643,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6644,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6645,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6646,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6647,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6648,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6649,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6650,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6651,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6652,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6653,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6654,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6655,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6656,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6657,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6658,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6659,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6660,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6661,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6662,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6663,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6664,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6665,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6666,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6667,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6668,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6669,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6670,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6671,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6672,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6673,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6674,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6675,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6676,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6677,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6678,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6679,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6680,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6681,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6682,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6683,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6684,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6685,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6686,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6687,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6688,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6689,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6690,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6691,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6692,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6693,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6694,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6695,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6696,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6697,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6698,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6699,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6700,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6701,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6702,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6703,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6704,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6705,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6706,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6707,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6708,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6709,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6710,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6711,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6712,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6713,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6714,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6715,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6716,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6717,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6718,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6719,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6720,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6721,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6722,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6723,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6724,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6725,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6726,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6727,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6728,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6729,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6730,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6731,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6732,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6733,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6734,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6735,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6736,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6737,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6738,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6739,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6740,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6741,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6742,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6743,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6744,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6745,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6746,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6747,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6748,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6749,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6750,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6751,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6752,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6753,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
6754,4.161,1.1236000000000002,3.2007518829,5.964573291438282,155.75,1.0,1.0,1.0494,1.0,1.0,-49.73
