,heat demand
4826,3.98698513
4827,5.31248374
4828,8.40941751
4829,10.7785509
4830,11.5863627
4831,9.45306902
4832,8.36602373
4833,8.23721062
4834,7.65829977
4835,7.23498889
4836,6.20773798
4837,5.55424378
4838,5.33722531
4839,4.75684178
4840,5.09280816
4841,5.35708316
4842,5.9702096
4843,6.27618758
4844,5.93562279
4845,5.56908743
4846,4.15219429
4847,3.31255629
4848,3.71986829
4849,3.83495141
4850,3.80881379
4851,4.92496609
4852,7.86822452
4853,9.86462293
4854,11.2504672
4855,9.41921197
4856,8.32551864
4857,7.98157248
4858,7.31472739
4859,6.9026884
4860,6.18027237
4861,5.27932921
4862,5.14882083
4863,4.51499324
4864,5.01467542
4865,5.38726731
4866,6.144421
4867,6.26957679
4868,6.07713636
4869,5.46690981
4870,4.05337552
4871,3.43042325
4872,3.82707577
4873,3.45494127
4874,3.71603798
4875,4.54522736
4876,5.65993385
4877,9.2163174
4878,10.6512427
4879,9.39398899
4880,7.74087575
4881,8.0709719
4882,6.38888474
4883,6.38946502
4884,5.90460308
4885,6.11015035
4886,5.73577308
4887,5.33174433
4888,5.08561124
4889,5.09727569
4890,5.55533826
4891,5.57348953
4892,5.90996022
4893,5.22795525
4894,3.92749831
4895,3.84770706
4896,4.19531074
4897,4.76214346
4898,5.89128088
4899,7.3930865
4900,8.48334603
4901,7.79893668
4902,9.78623143
4903,7.68070212
4904,6.52090389
4905,6.50718323
4906,5.86989832
4907,5.79712423
4908,5.4188298
4909,4.89496098
4910,4.90942416
4911,4.51743615
4912,4.90499215
4913,5.34596779
4914,5.64437688
4915,5.86652157
4916,6.39732045
4917,5.56564493
4918,4.45384207
4919,3.69218967
4920,3.86248524
4921,4.02282879
4922,4.05654734
4923,5.39679489
4924,8.86743333
4925,10.7705791
4926,11.4836889
4927,8.81936873
4928,7.74503528
4929,7.57456976
4930,7.08167325
4931,6.70623279
4932,5.68982488
4933,5.17611088
4934,5.0696081
4935,4.5763098
4936,4.87500693
4937,5.17343669
4938,5.79829403
4939,6.22227055
4940,5.90859277
4941,5.55872729
4942,4.0863407
4943,3.33047848
4944,3.89011824
4945,4.03706984
4946,4.0927807
4947,5.45426724
4948,8.63977397
4949,11.1121677
4950,11.9712841
4951,9.78240423
4952,8.6441078
4953,8.51013914
4954,7.91282043
4955,7.47501074
4956,6.42195075
4957,5.74234896
4958,5.51840412
4959,4.91853459
4960,5.26975605
4961,5.54717175
4962,6.17373743
4963,6.49024153
4964,6.14488005
4965,5.76039336
4966,4.28985675
4967,3.40989708
4968,4.02273344
4969,4.17701101
4970,4.23114163
4971,5.63979833
4972,8.94373422
4973,11.5684645
4974,12.5073198
4975,10.2470633
4976,9.03201119
4977,8.89060412
4978,8.26789822
4979,7.80971094
4980,6.72372097
4981,6.00619241
4982,5.77273645
4983,5.14563521
4984,5.51944977
4985,5.81670541
4986,6.45958902
4987,6.7908877
4988,6.44126479
4989,6.02979163
4990,4.4823281
4991,3.54159869
4992,4.10265624
4993,4.26004113
4994,4.31520286
4995,5.75218926
4996,9.12232708
4997,11.8016053
4998,12.7610876
4999,10.4548572
5000,9.21452471
5001,9.07014231
5002,8.43487834
5003,7.9674568
5004,6.85972194
5005,6.12744341
5006,5.8892228
5007,5.24942015
5008,5.63111978
5009,5.93462205
5010,6.59016805
5011,6.92819227
5012,6.57163263
5013,6.15148868
5014,4.57219749
5015,3.61209499
5016,4.09779247
5017,4.22951691
5018,4.19439487
5019,5.42777526
5020,8.69170157
5021,11.0349022
5022,12.6610161
5023,10.6459155
5024,9.36307122
5025,8.98009349
5026,8.23598096
5027,7.77083327
5028,6.9780795
5029,5.95744
5030,5.80892383
5031,5.09722641
5032,5.66829003
5033,6.09916033
5034,6.9215055
5035,7.06927079
5036,6.87108684
5037,6.17236823
5038,4.55967165
5039,3.80858302
5040,4.32639031
5041,3.91657247
5042,4.20133663
5043,5.14658861
5044,6.45201288
5045,10.6262711
5046,12.3654922
5047,10.9399282
5048,8.98485036
5049,9.34610294
5050,7.44360676
5051,7.42671932
5052,6.87945649
5053,7.0669665
5054,6.64062425
5055,6.16546241
5056,5.91935097
5057,5.96042694
5058,6.46779272
5059,6.50108247
5060,6.89211211
5061,6.0905006
5062,4.55336264
5063,4.38120531
5064,4.67325034
5065,5.3061951
5066,6.54720256
5067,8.22215517
5068,9.47909002
5069,8.89653982
5070,11.2134188
5071,8.8705274
5072,7.49424886
5073,7.47133286
5074,6.75022377
5075,6.65374888
5076,6.23184264
5077,5.61380871
5078,5.62342366
5079,5.16953191
5080,5.62489858
5081,6.13786691
5082,6.46248044
5083,6.71984792
5084,7.31945934
5085,6.36582851
5086,5.06355003
5087,4.14610235
5088,4.23393248
5089,4.32570229
5090,4.36839159
5091,5.73478074
5092,9.14331084
5093,11.5290828
5094,12.5502519
5095,9.81067255
5096,8.6600971
5097,8.51847781
5098,7.91849702
5099,7.53437418
5100,6.51681947
5101,6.02473492
5102,5.81546785
5103,5.29943203
5104,5.66051194
5105,5.93200466
5106,6.60480612
5107,7.10047757
5108,6.70934304
5109,6.27346091
5110,4.69793056
5111,3.75895487
5112,4.05716604
5113,4.21234741
5114,4.26758239
5115,5.68841723
5116,9.01915947
5117,11.6550095
5118,12.5936388
5119,10.3125765
5120,9.09360516
5121,8.95141638
5122,8.32421239
5123,7.86305706
5124,6.76706371
5125,6.04587563
5126,5.81068733
5127,5.17934667
5128,5.55465589
5129,5.85270379
5130,6.50198343
5131,6.83545189
5132,6.48138473
5133,6.06869836
5134,4.51235043
5135,3.5690132
5136,3.84030045
5137,3.98554466
5138,4.04026394
5139,5.38410042
5140,8.52924212
5141,10.9741581
5142,11.825217
5143,9.66553668
5144,8.53932284
5145,8.40694605
5146,7.81697335
5147,7.38438931
5148,6.34522224
5149,5.67339322
5150,5.45225055
5151,4.85964885
5152,5.20695583
5153,5.48147991
5154,6.09965607
5155,6.41235124
5156,6.07208479
5157,5.69167442
5158,4.23843465
5159,3.36752066
5160,3.73517895
5161,3.87420006
5162,3.93079666
5163,5.23714688
5164,8.28671406
5165,10.5989163
5166,11.3779445
5167,9.27407985
5168,8.21542292
5169,8.08943533
5170,7.5204553
5171,7.10502331
5172,6.09139656
5173,5.45222046
5174,5.23893964
5175,4.66911676
5176,4.99665421
5177,5.25363537
5178,5.85977237
5179,6.16003502
5180,5.8217915
5181,5.46521673
5182,4.07763825
5183,3.26036015
5184,3.70729823
5185,3.84292888
5186,3.77258111
5187,4.9082827
5188,8.14126863
5189,9.99941627
5190,11.2501755
5191,9.37320788
5192,8.25975473
5193,7.78419564
5194,7.1840755
5195,6.82447843
5196,6.06512992
5197,5.03189413
5198,4.85823532
5199,4.18892125
5200,4.80433577
5201,5.21463117
5202,6.00960636
5203,6.06338993
5204,5.96226154
5205,5.31825422
5206,3.87410326
5207,3.45104641
5208,4.10581009
5209,3.71306493
5210,3.9869702
5211,4.88121504
5212,6.10409136
5213,10.0110468
5214,11.620109
5215,10.2689026
5216,8.4440103
5217,8.79105574
5218,6.98593797
5219,6.97607469
5220,6.45643464
5221,6.65023022
5222,6.24674187
5223,5.80231701
5224,5.55739381
5225,5.58651114
5226,6.07170469
5227,6.09878852
5228,6.46612549
5229,5.71622643
5230,4.28118969
5231,4.1467251
5232,4.83180597
5233,5.58404921
5234,6.57287946
5235,8.59025155
5236,10.6245125
5237,9.97545185
5238,11.4059154
5239,9.46240031
5240,8.35583962
5241,8.20093895
5242,7.29149889
5243,7.01614952
5244,6.62253595
5245,6.25236101
5246,5.99185566
5247,5.8245441
5248,6.3388243
5249,6.58770338
5250,6.76512483
5251,7.56516766
5252,8.02589388
5253,6.8724682
5254,5.62272013
5255,4.45122337
5256,5.04718617
5257,5.05886013
5258,5.54583911
5259,6.98410272
5260,9.35795863
5261,13.0704299
5262,14.2045425
5263,11.9976655
5264,10.5989063
5265,10.0644996
5266,9.0526962
5267,8.73877888
5268,7.76695037
5269,7.4470063
5270,6.8949707
5271,6.58200865
5272,6.95287188
5273,7.2994949
5274,7.8857352
5275,8.51659046
5276,8.26881169
5277,7.43998594
5278,5.84038501
5279,4.69646351
5280,4.76418435
5281,4.8745642
5282,5.36669251
5283,6.79023753
5284,9.00050802
5285,12.8678036
5286,13.9453005
5287,12.1635942
5288,10.7416479
5289,10.2318374
5290,9.1285879
5291,8.87950136
5292,7.82795007
5293,7.26014614
5294,6.79016726
5295,6.38457585
5296,6.70396642
5297,7.02855416
5298,7.57468057
5299,8.06291503
5300,7.87598305
5301,7.09432311
5302,5.50206861
5303,4.33160745
5304,4.40166653
5305,4.57402419
5306,4.62795664
5307,6.17108053
5308,9.80204862
5309,12.7806055
5310,13.8873197
5311,11.416939
5312,10.0283968
5313,9.86904487
5314,9.17977053
5315,8.67005627
5316,7.48589466
5317,6.67769509
5318,6.41919571
5319,5.72239796
5320,6.14820643
5321,6.48969759
5322,7.18537182
5323,7.55415202
5324,7.18287715
5325,6.71090483
5326,4.97543066
5327,3.89865473
5328,4.29421078
5329,4.46074476
5330,4.51579262
5331,6.02076052
5332,9.55625884
5333,12.414679
5334,13.4592218
5335,11.046776
5336,9.7185873
5337,9.56512149
5338,8.89618757
5339,8.402693
5340,7.24534113
5341,6.46716839
5342,6.21627972
5343,5.5412167
5344,5.94924487
5345,6.27514949
5346,6.95736164
5347,7.31434974
5348,6.94687295
5349,6.4960884
5350,4.82164563
5351,3.79264838
5352,4.59026069
5353,4.62842259
5354,5.03362453
5355,6.32318251
5356,8.42729354
5357,11.817522
5358,13.5430203
5359,12.0469764
5360,10.5644369
5361,9.90910078
5362,8.68090004
5363,8.42614102
5364,7.65937108
5365,6.83770993
5366,6.54917386
5367,6.03482716
5368,6.46639188
5369,6.98495517
5370,7.62081412
5371,7.88709651
5372,7.8445157
5373,6.89890635
5374,5.28061494
5375,4.2853625
5376,4.39053369
5377,4.29003187
5378,4.78590926
5379,6.01461131
5380,7.43456768
5381,11.3183683
5382,12.4780007
5383,11.4554349
5384,9.96661264
5385,9.84787661
5386,8.45032691
5387,8.09183817
5388,7.14014189
5389,7.22462882
5390,6.81959033
5391,6.50769633
5392,6.45229166
5393,6.5518624
5394,6.9376616
5395,7.08237389
5396,7.40637735
5397,6.62298166
5398,5.24938396
5399,4.59010489
5400,4.6894907
5401,5.32467561
5402,6.56956212
5403,8.25039367
5404,9.51280293
5405,8.93291814
5406,11.2605527
5407,8.90956592
5408,7.52630432
5409,7.50310845
5410,6.77919899
5411,6.68199044
5412,6.25860244
5413,5.63751989
5414,5.64699839
5415,5.19107934
5416,5.64864769
5417,6.16396812
5418,6.48950607
5419,6.74802666
5420,7.34993872
5421,6.39228186
5422,5.08380874
5423,4.16137539
5424,4.34181973
5425,4.43709778
5426,4.47933901
5427,5.88125198
5428,9.38138464
5429,11.8599069
5430,12.9303363
5431,10.1224931
5432,8.92502304
5433,8.77842982
5434,8.16074455
5435,7.76419099
5436,6.72171679
5437,6.2098524
5438,5.99429634
5439,5.46173704
5440,5.83699755
5441,6.12024621
5442,6.80791321
5443,7.3177975
5444,6.92006686
5445,6.46669929
5446,4.83853773
5447,3.86159221
5448,4.05211576
5449,4.20705165
5450,4.26229603
5451,5.68133753
5452,9.00770259
5453,11.6387066
5454,12.5750026
5455,10.2967329
5456,9.0801469
5457,8.93820268
5458,8.31189529
5459,7.8514377
5460,6.75674674
5461,6.03679524
5462,5.80194426
5463,5.1715455
5464,5.54614142
5465,5.84358003
5466,6.49216583
5467,6.82512706
5468,6.47133383
5469,6.05948045
5470,4.50568933
5471,3.56422462
5472,3.83477374
5473,3.97973906
5474,4.034484
5475,5.37635528
5476,8.51666477
5477,10.9559824
5478,11.8042701
5479,9.64762789
5480,8.52419004
5481,8.39209308
5482,7.80312292
5483,7.37132724
5484,6.33357176
5485,5.66315981
5486,5.4423943
5487,4.85085281
5488,5.19733316
5489,5.47114576
5490,6.08858467
5491,6.40070735
5492,6.06070746
5493,5.68126901
5494,4.2309429
5495,3.36221258
5496,4.00109981
5497,4.15354543
5498,4.20890058
5499,5.60982363
5500,8.89192931
5501,11.47368
5502,12.3861843
5503,10.1361063
5504,8.94378482
5505,8.80432342
5506,8.1870948
5507,7.73371084
5508,6.65216217
5509,5.94476714
5510,5.71333173
5511,5.09247773
5512,5.45982124
5513,5.75105963
5514,6.39265898
5515,6.72047862
5516,6.36941874
5517,5.96604127
5518,4.43819574
5519,3.51578337
5520,4.39603332
5521,4.54015024
5522,4.49888206
5523,5.82432956
5524,9.33827598
5525,11.9343554
5526,13.7359109
5527,11.5748585
5528,10.1541191
5529,9.74087422
5530,8.93711719
5531,8.43177486
5532,7.58297422
5533,6.47190707
5534,6.30984817
5535,5.53863909
5536,6.16310094
5537,6.63704025
5538,7.51256948
5539,7.67673087
5540,7.47192536
5541,6.70717999
5542,4.94524913
5543,4.10259147
5544,4.844607
5545,4.73750975
5546,5.28224295
5547,6.64303246
5548,8.23243737
5549,12.5862934
5550,13.8949206
5551,12.7686229
5552,11.0955941
5553,10.9622281
5554,9.41062975
5555,9.00657244
5556,7.95256378
5557,8.03389822
5558,7.58534407
5559,7.23736324
5560,7.18678357
5561,7.30337451
5562,7.73129647
5563,7.90549022
5564,8.26343185
5565,7.38651043
5566,5.84754293
5567,5.07776496
5568,5.46381658
5569,6.31230003
5570,7.42370872
5571,9.70597447
5572,12.0316022
5573,11.4260397
5574,13.0798133
5575,10.8914053
5576,9.59678588
5577,9.41879156
5578,8.37300394
5579,8.04971033
5580,7.59426517
5581,7.16412168
5582,6.86593513
5583,6.67036062
5584,7.26081279
5585,7.54977463
5586,7.75529003
5587,8.6734562
5588,9.19415098
5589,7.87612666
5590,6.43072107
5591,5.05506434
5592,5.6250465
5593,5.64127868
5594,6.18198878
5595,7.79012792
5596,10.4550597
5597,14.6704012
5598,15.9666445
5599,13.5158134
5600,11.9226514
5601,11.327118
5602,10.1854622
5603,9.82593005
5604,8.73787149
5605,8.37132895
5606,7.75489793
5607,7.40173261
5608,7.82351477
5609,8.21549123
5610,8.8703006
5611,9.58585965
5612,9.31415475
5613,8.37659833
5614,6.56911902
5615,5.25166336
5616,5.38018788
5617,5.50777495
5618,6.06092829
5619,7.67400342
5620,10.1925465
5621,14.6467313
5622,15.9007144
5623,13.8963761
5624,12.2518739
5625,11.6762605
5626,10.4153884
5627,10.1225577
5628,8.93039378
5629,8.2797672
5630,7.7472535
5631,7.28504272
5632,7.65571653
5633,8.02882845
5634,8.64729544
5635,9.21388776
5636,9.00755404
5637,8.10888877
5638,6.28289129
5639,4.91268953
5640,5.13145173
5641,5.25278497
5642,5.7804967
5643,7.3181083
5644,9.71746405
5645,13.9544596
5646,15.1457805
5647,13.2337641
5648,11.6701941
5649,11.1212475
5650,9.92068993
5651,9.64274216
5652,8.50651041
5653,7.88709976
5654,7.37953137
5655,6.93919092
5656,7.2913788
5657,7.64640624
5658,8.23607639
5659,8.77455418
5660,8.57732746
5661,7.72247064
5662,5.98450375
5663,4.68337353
5664,4.50487013
5665,4.68127796
5666,4.7364828
5667,6.31617236
5668,10.03276
5669,13.0827969
5670,14.2169115
5671,11.6873019
5672,10.2655226
5673,10.102289
5674,9.39671721
5675,8.8750016
5676,7.66282782
5677,6.83535014
5678,6.57067455
5679,5.85737254
5680,6.29351681
5681,6.64323969
5682,7.35518213
5683,7.73270767
5684,7.35261172
5685,6.86923272
5686,5.09225759
5687,3.98996032
5688,4.21127924
5689,4.3477707
5690,4.31024429
5691,5.57868706
5692,8.93796033
5693,11.3788276
5694,13.0726796
5695,11.0021075
5696,9.66600304
5697,9.27147165
5698,8.50457099
5699,8.02400986
5700,7.20996762
5701,6.15463951
5702,6.00092408
5703,5.26644703
5704,5.858032
5705,6.30549348
5706,7.14795528
5707,7.30205998
5708,7.10150238
5709,6.37739612
5710,4.70736406
5711,3.92076766
5712,4.49284711
5713,4.06986038
5714,4.36308901
5715,5.34666051
5716,6.71324082
5717,11.0854661
5718,12.9200819
5719,11.4383869
5720,9.38719914
5721,9.75946829
5722,7.78347642
5723,7.76174914
5724,7.1936016
5725,7.37749037
5726,6.93396782
5727,6.43606798
5728,6.18826374
5729,6.23767494
5730,6.76203321
5731,6.79968512
5732,7.20832039
5733,6.36843051
5734,4.755873
5735,4.55734785
5736,5.07120264
5737,5.85983732
5738,6.89490481
5739,9.01261222
5740,11.1578729
5741,10.5285177
5742,12.0444527
5743,10.0084714
5744,8.82960064
5745,8.66588128
5746,7.70437575
5747,7.41055968
5748,6.99327691
5749,6.6000942
5750,6.32523185
5751,6.14705009
5752,6.69039212
5753,6.95464088
5754,7.14283017
5755,7.98794452
5756,8.47138193
5757,7.25529866
5758,5.93064603
5759,4.68052251
5760,5.16108459
5761,5.17370735
5762,5.67123718
5763,7.14305305
5764,9.5745733
5765,13.3873177
5766,14.5538693
5767,12.2990759
5768,10.8614848
5769,10.3150337
5770,9.27743226
5771,8.95437316
5772,7.95957038
5773,7.63028747
5774,7.065547
5775,6.74459269
5776,7.12561459
5777,7.48126157
5778,8.08103811
5779,8.72877513
5780,8.47635588
5781,7.62590388
5782,5.98496289
5783,4.80617874
5784,4.8263427
5785,4.93848835
5786,5.43674194
5787,6.8794583
5788,9.12105759
5789,13.0484126
5790,14.1440802
5791,12.3400096
5792,10.8952277
5793,10.3787806
5794,9.25948528
5795,9.00586719
5796,7.9400896
5797,7.363835
5798,6.88753233
5799,6.47618584
5800,6.80084591
5801,7.13039392
5802,7.68383629
5803,8.18012678
5804,7.9912897
5805,7.19767628
5806,5.58156696
5807,4.39046335
5808,5.66457035
5809,5.80057378
5810,6.38134498
5811,8.08263585
5812,10.7471141
5813,15.4857255
5814,16.8270654
5815,14.7216122
5816,12.9682766
5817,12.3623563
5818,11.0264403
5819,10.7115189
5820,9.4538764
5821,8.76348883
5822,8.20190197
5823,7.71287516
5824,8.10873401
5825,8.50527607
5826,9.15743138
5827,9.76260126
5828,9.54818639
5829,8.59317127
5830,6.65493183
5831,5.18460298
5832,6.50742526
5833,6.66531965
5834,7.33148194
5835,9.28955273
5836,12.3632693
5837,17.8578185
5838,19.4202254
5839,17.0043805
5840,14.9677806
5841,14.2716065
5842,12.7279246
5843,12.3597692
5844,10.9117614
5845,10.1133328
5846,9.46691506
5847,8.90277602
5848,9.36351091
5849,9.82285641
5850,10.5730339
5851,11.2770295
5852,11.0330498
5853,9.92612743
5854,7.68316651
5855,5.96705967
5856,6.98326132
5857,7.05281025
5858,7.66302118
5859,9.64575557
5860,12.9218269
5861,18.3773563
5862,21.1075669
5863,18.8494618
5864,16.4685976
5865,15.476159
5866,13.5619195
5867,13.1368284
5868,11.9477079
5869,10.6738947
5870,10.2244193
5871,9.43142691
5872,10.1180748
5873,10.9232884
5874,11.8934712
5875,12.354483
5876,12.3013715
5877,10.8142814
5878,8.26182463
5879,6.58479617
5880,6.38524242
5881,6.25237063
5882,6.9655034
5883,8.77070694
5884,10.9152909
5885,16.8071013
5886,18.5968212
5887,17.1153847
5888,14.8428194
5889,14.6618517
5890,12.5949652
5891,12.0437543
5892,10.6452862
5893,10.7265026
5894,10.1314129
5895,9.66435013
5896,9.6212113
5897,9.78974511
5898,10.3586445
5899,10.6203561
5900,11.0929243
5901,9.9085362
5902,7.82800535
5903,6.72050676
5904,6.51132497
5905,7.52020894
5906,8.83749662
5907,11.5588875
5908,14.3586542
5909,13.7805211
5910,15.7922085
5911,13.1937659
5912,11.6023048
5913,11.3870164
5914,10.1210188
5915,9.7224936
5916,9.1679802
5917,8.64249608
5918,8.28300659
5919,8.04286898
5920,8.75670336
5921,9.10951783
5922,9.35983525
5923,10.4692631
5924,11.0894031
5925,9.50280587
5926,7.74404996
5927,6.04791431
5928,5.70288481
5929,5.71968804
5930,6.26766999
5931,7.89863295
5932,10.6025236
5933,14.8846175
5934,16.2022888
5935,13.7184528
5936,12.0995428
5937,11.4957722
5938,10.3367986
5939,9.97125089
5940,8.86759096
5941,8.49490314
5942,7.86980829
5943,7.51128561
5944,7.93982247
5945,8.33783594
5946,9.00186361
5947,9.72867356
5948,9.45368116
5949,8.50164447
5950,6.66647603
5951,5.32620699
5952,5.04741847
5953,5.16578598
5954,5.68588913
5955,7.19669841
5956,9.54928306
5957,13.6885854
5958,14.848162
5959,12.9643507
5960,11.4391007
5961,10.8990431
5962,9.72295767
5963,9.45345522
5964,8.33715474
5965,7.731029
5966,7.23226208
5967,6.80052969
5968,7.14374363
5969,7.49080694
5970,8.07023731
5971,8.59488443
5972,8.39916756
5973,7.56333145
5974,5.8629117
5975,4.59935568
5976,4.61682323
5977,4.72358579
5978,5.20053394
5979,6.57950053
5980,8.71983856
5981,12.4609708
5982,13.5024445
5983,11.7757504
5984,10.4006182
5985,9.90662175
5986,8.83868049
5987,8.59805736
5988,7.57954306
5989,7.02994605
5990,6.57471002
5991,6.18194891
5992,6.4906669
5993,6.80473225
5994,7.33385572
5995,7.8058816
5996,7.62451182
5997,6.8683756
5998,5.32746669
5999,4.19644351
6000,5.19340188
6001,5.31583355
6002,5.85041367
6003,7.40611689
6004,9.83165436
6005,14.109651
6006,15.310884
6007,13.3742659
6008,11.7964492
6009,11.2407959
6010,10.0274217
6011,9.74760704
6012,8.59800116
6013,7.97229101
6014,7.45871069
6015,7.01357981
6016,7.36890307
6017,7.72743621
6018,8.32400263
6019,8.86715009
6020,8.66681096
6021,7.80331473
6022,6.04762626
6023,4.73696082
6024,6.33740545
6025,6.39914266
6026,6.95350462
6027,8.75012308
6028,11.7140829
6029,16.6283009
6030,19.0929347
6031,17.0420706
6032,14.8968292
6033,13.9957189
6034,12.2643124
6035,11.8830254
6036,10.8068228
6037,9.65375487
6038,9.24720433
6039,8.52884295
6040,9.14818578
6041,9.87687807
6042,10.7569593
6043,11.1685262
6044,11.1190321
6045,9.7757092
6046,7.47053538
6047,5.96819243
6048,6.89228893
6049,6.75018587
6050,7.51934161
6051,9.47001009
6052,11.792952
6053,18.178493
6054,20.1211943
6055,18.522147
6056,16.0578315
6057,15.8616441
6058,13.6267666
6059,13.0287627
6060,11.5174879
6061,11.601007
6062,10.9579231
6063,10.4524075
6064,10.4097608
6065,10.5941127
6066,11.208975
6067,11.4967407
6068,12.0069139
6069,10.7234676
6070,8.46897388
6071,7.25852274
6072,9.03255825
6073,9.60343267
6074,11.7265512
6075,15.2780854
6076,18.4945053
6077,16.9102927
6078,19.6581187
6079,17.965595
6080,15.671282
6081,14.86601
6082,13.9497393
6083,13.0691489
6084,12.2103787
6085,12.2271889
6086,11.9509307
6087,12.1389407
6088,12.4157047
6089,13.2291664
6090,14.146579
6091,14.5905794
6092,14.5710529
6093,13.1423464
6094,10.4771992
6095,8.50144873
6096,9.15598871
6097,9.83044024
6098,10.8008933
6099,12.664132
6100,16.0164907
6101,21.2819387
6102,23.088006
6103,21.3427858
6104,19.4016189
6105,17.6628361
6106,16.225119
6107,14.929269
6108,14.093086
6109,13.5146838
6110,13.5164724
6111,13.1358589
6112,13.6500705
6113,14.2017086
6114,15.3438548
6115,15.8011867
6116,15.4844814
6117,13.7582333
6118,10.5839248
6119,8.77508744
6120,7.05730093
6121,7.22960577
6122,7.95133473
6123,10.0771348
6124,13.4188205
6125,19.4102273
6126,21.1184719
6127,18.5005532
6128,16.2774899
6129,15.5224524
6130,13.8425917
6131,13.4391961
6132,11.8668311
6133,10.9975011
6134,10.2956801
6135,9.68235391
6136,10.1858275
6137,10.6864258
6138,11.5006365
6139,12.2697595
6140,12.0067224
6141,10.80005
6142,8.35710281
6143,6.47850671
6144,5.56753311
6145,5.70089188
6146,6.27197626
6147,7.94351412
6148,10.5599291
6149,15.2079651
6150,16.5223138
6151,14.4521586
6152,12.7330353
6153,12.1374884
6154,10.8260882
6155,10.5177944
6156,9.28221909
6157,8.60466918
6158,8.05290321
6159,7.57270178
6160,7.96069367
6161,8.34973483
6162,8.99053117
6163,9.58369157
6164,9.3724517
6165,8.43554043
6166,6.53352094
6167,5.09356447
6168,5.90284903
6169,6.04463923
6170,6.65001637
6171,8.42328374
6172,11.2003871
6173,16.1412421
6174,17.5400884
6175,15.3454816
6176,13.5172408
6177,12.8857478
6178,11.4930291
6179,11.1646681
6180,9.85369536
6181,9.13405673
6182,8.54866377
6183,8.03897735
6184,8.45189133
6185,8.86531414
6186,9.54493704
6187,10.1760035
6188,9.95249155
6189,8.95652067
6190,6.93581659
6191,5.40271927
6192,9.27526167
6193,9.52348448
6194,10.2192013
6195,12.0155433
6196,15.1383497
6197,21.2431161
6198,23.3829294
6199,22.3962415
6200,20.154167
6201,18.2767403
6202,16.6005564
6203,15.8505457
6204,14.6795909
6205,13.8201309
6206,13.4409057
6207,13.3402657
6208,13.6830144
6209,14.1910364
6210,15.4686092
6211,15.5807957
6212,15.4641335
6213,13.6748212
6214,10.4169112
6215,8.9280214
6216,13.8685691
6217,14.4335577
6218,15.4274354
6219,18.5692168
6220,22.421123
6221,30.5337286
6222,34.330862
6223,33.1589716
6224,29.3626242
6225,27.6733661
6226,25.1371053
6227,23.4735262
6228,20.6630448
6229,20.8015102
6230,20.1292832
6231,19.6248506
6232,20.0429332
6233,21.5226605
6234,22.5796314
6235,22.7510881
6236,23.344162
6237,20.892649
6238,16.7110565
6239,15.1793145
6240,18.5226834
6241,19.6942501
6242,24.0699181
6243,31.3757815
6244,37.9517824
6245,34.5588256
6246,40.1570615
6247,36.6680779
6248,31.9800069
6249,30.3437469
6250,28.4754338
6251,26.6826679
6252,24.9229552
6253,24.9641067
6254,24.4009831
6255,24.7855907
6256,25.3459686
6257,27.0087492
6258,28.8804472
6259,29.7710153
6260,29.7301541
6261,26.8047843
6262,21.3775336
6263,17.3939537
6264,21.73339
6265,22.6804288
6266,24.5333414
6267,28.1294977
6268,33.1856449
6269,40.6208336
6270,44.9408017
6271,43.4812487
6272,40.5055436
6273,37.8806661
6274,34.9687775
6275,33.6613607
6276,32.2543462
6277,31.7489981
6278,31.6943126
6279,32.7035899
6280,33.4285075
6281,34.6534722
6282,34.8573452
6283,34.8078998
6284,32.9488938
6285,28.7431624
6286,23.6624673
6287,20.9906804
6288,22.241304
6289,23.2834966
6290,25.1526553
6291,28.8912927
6292,34.3784644
6293,42.5661946
6294,47.0502822
6295,46.7048411
6296,42.7935558
6297,39.7151088
6298,37.0978618
6299,35.2718718
6300,34.2180283
6301,33.7513065
6302,33.5181331
6303,33.8060652
6304,34.8499707
6305,35.0096451
6306,35.3956279
6307,35.4017008
6308,33.5858209
6309,28.9228921
6310,24.0586674
6311,21.8157327
6312,24.4386879
6313,25.583068
6314,27.6385558
6315,31.7471067
6316,37.7741686
6317,46.7639031
6318,51.689425
6319,51.3111995
6320,47.0125443
6321,43.6301131
6322,40.7541303
6323,38.748117
6324,37.5898928
6325,37.0772405
6326,36.8205246
6327,37.1360721
6328,38.2818197
6329,38.4551357
6330,38.8779731
6331,38.8836203
6332,36.8874935
6333,31.7641755
6334,26.423956
6335,23.9665516
6336,24.9498401
6337,26.1164735
6338,28.2184321
6339,32.4137541
6340,38.5602818
6341,47.7144184
6342,52.7217663
6343,52.3435254
6344,47.9572163
6345,44.5069024
6346,41.5726644
6347,39.5268163
6348,38.3431484
6349,37.8200542
6350,37.5551461
6351,37.8736372
6352,39.0379767
6353,39.2065875
6354,39.6350374
6355,39.6384514
6356,37.6002824
6357,32.3738322
6358,26.9450543
6359,24.4577422
6360,21.4385255
6361,22.3475975
6362,23.7732774
6363,27.0908735
6364,32.2464463
6365,41.7852536
6366,46.5526883
6367,46.2589969
6368,42.4819769
6369,39.4626821
6370,36.8394766
6371,34.8767387
6372,33.7324951
6373,33.2750107
6374,32.9940519
6375,33.053505
6376,33.9700984
6377,34.7672306
6378,35.0360862
6379,34.8744571
6380,33.267703
6381,28.7519461
6382,23.8949064
6383,21.1513986
6384,15.7884326
6385,16.4304429
