time,DeltaT-air-sink55,DeltaT-ground-sink55,COP-dec-air-sink55,COP-dec-ground-sink55
2022-10-13 04:00:00,45.462708,45.462708,3.021785,3.2230606
2022-10-13 05:00:00,45.958496,45.958496,2.999827,3.1733358
2022-10-13 06:00:00,45.806885,45.806885,3.0065157,3.1884792
2022-10-13 07:00:00,45.25583,45.25583,3.0310202,3.243984
2022-10-13 08:00:00,44.42984,44.42984,3.0683196,3.328547
2022-10-13 09:00:00,43.539734,43.539734,3.109278,3.4215062
2022-10-13 10:00:00,41.916016,41.916016,3.1860347,3.5959795
2022-10-13 11:00:00,40.681427,40.681427,3.2461607,3.7328749
2022-10-13 12:00:00,39.863617,39.863617,3.2868283,3.8255706
2022-10-13 13:00:00,39.17221,39.17221,3.3217318,3.9051905
2022-10-13 14:00:00,38.790955,38.790955,3.341183,3.949586
2022-10-13 15:00:00,39.190125,39.190125,3.3208215,3.903113
2022-10-13 16:00:00,39.528534,39.528534,3.3036842,3.8640141
2022-10-13 17:00:00,42.038116,42.038116,3.180171,3.5826402
2022-10-13 18:00:00,43.08954,43.08954,3.1302955,3.4692478
2022-10-13 19:00:00,43.33133,43.33133,3.1189823,3.443546
2022-10-13 20:00:00,44.147003,44.147003,3.0812485,3.3578794
2022-10-13 21:00:00,44.23358,44.23358,3.0772822,3.3488798
2022-10-13 22:00:00,43.676147,43.676147,3.1029496,3.4071367
2022-10-13 23:00:00,43.223816,43.223816,3.1240053,3.4549572
2022-10-14 00:00:00,42.986847,42.986847,3.135118,3.480205
2022-10-14 01:00:00,42.897522,42.897522,3.1393216,3.4897578
2022-10-14 02:00:00,42.9115,42.9115,3.1386633,3.4882617
2022-10-14 03:00:00,43.039703,43.039703,3.1326344,3.4745617
2022-10-14 04:00:00,43.272705,43.272705,3.1217198,3.4497645
2022-10-14 05:00:00,43.392395,43.392395,3.1161342,3.437077
2022-10-14 06:00:00,43.406982,43.406982,3.1154544,3.4355333
2022-10-14 07:00:00,43.016327,43.016327,3.1337328,3.4770572
2022-10-14 08:00:00,42.337036,42.337036,3.1658788,3.550132
2022-10-14 09:00:00,40.809296,40.809296,3.2398624,3.7185264
2022-10-14 10:00:00,39.318634,39.318634,3.3143003,3.8882327
2022-10-14 11:00:00,38.37628,38.37628,3.362504,3.9982677
2022-10-14 12:00:00,38.180634,38.180634,3.3726232,4.02138
2022-10-14 13:00:00,38.223175,38.223175,3.3704195,4.0163465
2022-10-14 14:00:00,38.74417,38.74417,3.34358,3.9550576
2022-10-14 15:00:00,39.51184,39.51184,3.3045268,3.8659363
2022-10-14 16:00:00,40.2063,40.2063,3.2697062,3.7865338
2022-10-14 17:00:00,41.221863,41.221863,3.2196531,3.6725
2022-10-14 18:00:00,41.45697,41.45697,3.2082126,3.6464534
2022-10-14 19:00:00,41.72281,41.72281,3.1953433,3.617162
2022-10-14 20:00:00,41.81665,41.81665,3.1908174,3.6068625
2022-10-14 21:00:00,42.129272,42.129272,3.1758032,3.5727038
2022-10-14 22:00:00,41.7565,41.7565,3.1937175,3.6134617
2022-10-14 23:00:00,41.998016,41.998016,3.182095,3.587017
2022-10-15 00:00:00,41.990723,41.990723,3.182445,3.5878136
2022-10-15 01:00:00,41.99408,41.99408,3.1822839,3.5874472
2022-10-15 02:00:00,42.007446,42.007446,3.1816423,3.5859869
2022-10-15 03:00:00,42.07245,42.07245,3.178525,3.5788956
2022-10-15 04:00:00,41.80359,41.80359,3.1914468,3.6082947
2022-10-15 05:00:00,41.1286,41.1286,3.2242064,3.6828685
2022-10-15 06:00:00,40.551086,40.551086,3.2525973,3.747541
2022-10-15 07:00:00,40.41681,40.41681,3.2592463,3.7626925
2022-10-15 08:00:00,39.938354,39.938354,3.283084,3.8170323
2022-10-15 09:00:00,39.280365,39.280365,3.3162403,3.89266
2022-10-15 10:00:00,38.874176,38.874176,3.3369246,3.9398646
2022-10-15 11:00:00,38.423065,38.423065,3.3600898,3.9927545
2022-10-15 12:00:00,37.517487,37.517487,3.4072068,4.100402
2022-10-15 13:00:00,36.669617,36.669617,3.4520648,4.202974
2022-10-15 14:00:00,36.73828,36.73828,3.4484053,4.194603
2022-10-15 15:00:00,36.76956,36.76956,3.4467397,4.190793
2022-10-15 16:00:00,37.667847,37.667847,3.3993268,4.0823927
2022-10-15 17:00:00,39.328644,39.328644,3.313793,3.8870754
2022-10-15 18:00:00,39.75699,39.75699,3.29218,3.8377743
2022-10-15 19:00:00,39.50241,39.50241,3.3050032,3.867022
2022-10-15 20:00:00,39.96295,39.96295,3.2818527,3.8142254
2022-10-15 21:00:00,40.344208,40.344208,3.2628489,3.7709029
2022-10-15 22:00:00,40.853973,40.853973,3.237666,3.7135224
2022-10-15 23:00:00,41.01468,41.01468,3.2297807,3.6955628
2022-10-16 00:00:00,41.43753,41.43753,3.2091565,3.6486015
2022-10-16 01:00:00,42.157806,42.157806,3.1744375,3.569598
2022-10-16 02:00:00,42.46463,42.46463,3.1598053,3.5363216
2022-10-16 03:00:00,42.726196,42.726196,3.147406,3.5081327
2022-10-16 04:00:00,42.358,42.358,3.1648798,3.5478606
2022-10-16 05:00:00,42.193665,42.193665,3.1727226,3.5656972
2022-10-16 06:00:00,42.070923,42.070923,3.178598,3.5790617
2022-10-16 07:00:00,41.05902,41.05902,3.2276096,3.6906173
2022-10-16 08:00:00,39.4122,39.4122,3.3095627,3.8774242
2022-10-16 09:00:00,37.56305,37.56305,3.4048166,4.0949388
2022-10-16 10:00:00,35.5766,35.5766,3.5109532,4.3377476
2022-10-16 11:00:00,33.868713,33.868713,3.6053605,4.554078
2022-10-16 12:00:00,32.630157,32.630157,3.6756494,4.7153397
2022-10-16 13:00:00,31.890747,31.890747,3.7183425,4.813367
2022-10-16 14:00:00,31.451782,31.451782,3.7439466,4.8721833
2022-10-16 15:00:00,32.832184,32.832184,3.6640794,4.6887846
2022-10-16 16:00:00,35.618805,35.618805,3.508657,4.33249
2022-10-16 17:00:00,38.08374,38.08374,3.3776488,4.0328603
2022-10-16 18:00:00,39.42679,39.42679,3.3088245,3.875741
2022-10-16 19:00:00,39.859375,39.859375,3.287041,3.8260555
2022-10-16 20:00:00,40.660156,40.660156,3.2472098,3.7352657
2022-10-16 21:00:00,41.282013,41.282013,3.2167208,3.6658227
2022-10-16 22:00:00,42.36136,42.36136,3.16472,3.5474963
2022-10-16 23:00:00,42.980164,42.980164,3.1354322,3.4809194
2022-10-17 00:00:00,43.016632,43.016632,3.133718,3.4770248
2022-10-17 01:00:00,43.688293,43.688293,3.102387,3.405859
2022-10-17 02:00:00,44.356018,44.356018,3.0716863,3.3361845
2022-10-17 03:00:00,45.007935,45.007935,3.0421426,3.2691913
2022-10-17 04:00:00,45.22757,45.22757,3.0322852,3.2468505
2022-10-17 05:00:00,45.07083,45.07083,3.0393147,3.2627816
2022-10-17 06:00:00,44.63214,44.63214,3.0591211,3.3076844
2022-10-17 07:00:00,43.95108,43.95108,3.0902514,3.3783102
2022-10-17 08:00:00,41.58792,41.58792,3.2018645,3.632003
2022-10-17 09:00:00,39.81259,39.81259,3.2893877,3.8314066
2022-10-17 10:00:00,38.648468,38.648468,3.3484898,3.9662676
2022-10-17 11:00:00,36.757416,36.757416,3.4473863,4.192272
2022-10-17 12:00:00,35.144623,35.144623,3.5345562,4.391803
2022-10-17 13:00:00,34.124176,34.124176,3.5910535,4.5212746
2022-10-17 14:00:00,33.61685,33.61685,3.6195297,4.5865726
2022-10-17 15:00:00,33.86505,33.86505,3.605566,4.5545497
2022-10-17 16:00:00,34.955048,34.955048,3.5449734,4.4156666
2022-10-17 17:00:00,37.194244,37.194244,3.4242237,4.139303
2022-10-17 18:00:00,38.725647,38.725647,3.3445294,3.9572258
2022-10-17 19:00:00,40.098755,40.098755,3.2750669,3.798754
2022-10-17 20:00:00,41.48584,41.48584,3.2068117,3.6432643
2022-10-17 21:00:00,42.28238,42.28238,3.1684856,3.5560603
2022-10-17 22:00:00,44.184387,44.184387,3.079535,3.3539913
2022-10-17 23:00:00,44.542236,44.542236,3.0632038,3.3169436
2022-10-18 00:00:00,45.1969,45.1969,3.033659,3.2499635
2022-10-18 01:00:00,45.542603,45.542603,3.01823,3.2150087
2022-10-18 02:00:00,45.670807,45.670807,3.0125382,3.2021182
2022-10-18 03:00:00,46.024414,46.024414,2.9969258,3.1667693
2022-10-18 04:00:00,46.427826,46.427826,2.9792671,3.1268082
2022-10-18 05:00:00,46.1362,46.1362,2.9920158,3.1556573
2022-10-18 06:00:00,45.661987,45.661987,3.0129294,3.2030036
2022-10-18 07:00:00,43.750885,43.750885,3.0994902,3.399282
2022-10-18 08:00:00,41.58426,41.58426,3.2020416,3.6324072
2022-10-18 09:00:00,39.69684,39.69684,3.295204,3.8446708
2022-10-18 10:00:00,37.181183,37.181183,3.4249134,4.14088
2022-10-18 11:00:00,35.094788,35.094788,3.537291,4.398068
2022-10-18 12:00:00,33.79367,33.79367,3.6095755,4.563744
2022-10-18 13:00:00,33.2511,33.2511,3.6402187,4.6340322
2022-10-18 14:00:00,33.78607,33.78607,3.6100025,4.564724
2022-10-18 15:00:00,34.90979,34.90979,3.5474653,4.4213767
2022-10-18 16:00:00,36.25525,36.25525,3.474249,4.25373
2022-10-18 17:00:00,38.29547,38.29547,3.366679,4.0078034
2022-10-18 18:00:00,39.47934,39.47934,3.3061686,3.8696811
2022-10-18 19:00:00,39.88852,39.88852,3.2855802,3.8227239
2022-10-18 20:00:00,40.294403,40.294403,3.2653232,3.7765422
2022-10-18 21:00:00,40.612457,40.612457,3.2495644,3.7406301
2022-10-18 22:00:00,40.734894,40.734894,3.2435253,3.726871
2022-10-18 23:00:00,41.27835,41.27835,3.2168994,3.6662295
2022-10-19 00:00:00,41.535675,41.535675,3.2043953,3.6377635
2022-10-19 01:00:00,41.89261,41.89261,3.1871603,3.5985415
2022-10-19 02:00:00,42.548187,42.548187,3.155837,3.5272994
2022-10-19 03:00:00,42.031433,42.031433,3.1804917,3.5833688
2022-10-19 04:00:00,42.18393,42.18393,3.173188,3.5667562
2022-10-19 05:00:00,42.105865,42.105865,3.1769238,3.575253
2022-10-19 06:00:00,42.01474,42.01474,3.1812925,3.5851908
2022-10-19 07:00:00,41.83914,41.83914,3.189734,3.604397
2022-10-19 08:00:00,41.556305,41.556305,3.2033958,3.635488
2022-10-19 09:00:00,41.17325,41.17325,3.2220259,3.6779013
2022-10-19 10:00:00,40.35089,40.35089,3.262517,3.7701464
2022-10-19 11:00:00,39.868164,39.868164,3.2866,3.82505
2022-10-19 12:00:00,39.36389,39.36389,3.3120077,3.8830028
2022-10-19 13:00:00,39.175537,39.175537,3.3215628,3.9048042
2022-10-19 14:00:00,39.190125,39.190125,3.3208215,3.903113
2022-10-19 15:00:00,39.289764,39.289764,3.315764,3.891572
2022-10-19 16:00:00,40.507965,40.507965,3.2547307,3.7524014
2022-10-19 17:00:00,41.97342,41.97342,3.183276,3.5897038
2022-10-19 18:00:00,42.45703,42.45703,3.1601667,3.537143
2022-10-19 19:00:00,43.106537,43.106537,3.1294985,3.4674354
2022-10-19 20:00:00,43.54248,43.54248,3.1091504,3.4212162
2022-10-19 21:00:00,43.598053,43.598053,3.10657,3.4153574
2022-10-19 22:00:00,43.746918,43.746918,3.0996737,3.399699
2022-10-19 23:00:00,43.915222,43.915222,3.0919032,3.3820596
2022-10-20 00:00:00,44.356934,44.356934,3.0716448,3.3360894
2022-10-20 01:00:00,45.104553,45.104553,3.0378003,3.2593489
2022-10-20 02:00:00,45.373688,45.373688,3.0257537,3.232052
2022-10-20 03:00:00,45.901062,45.901062,3.002358,3.179066
2022-10-20 04:00:00,46.151093,46.151093,2.9913633,3.1541786
2022-10-20 05:00:00,46.58246,46.58246,2.9725413,3.1115944
2022-10-20 06:00:00,46.98468,46.98468,2.9551585,3.07229
2022-10-20 07:00:00,46.510162,46.510162,2.9756827,3.1187007
2022-10-20 08:00:00,45.13675,45.13675,3.0363557,3.2560747
2022-10-20 09:00:00,43.8013,43.8013,3.0971596,3.393992
2022-10-20 10:00:00,42.522064,42.522064,3.157077,3.530118
2022-10-20 11:00:00,41.29538,41.29538,3.21607,3.6643405
2022-10-20 12:00:00,40.509155,40.509155,3.2546716,3.7522674
2022-10-20 13:00:00,40.062897,40.062897,3.276857,3.802835
2022-10-20 14:00:00,40.17502,40.17502,3.2712643,3.7900853
2022-10-20 15:00:00,40.56659,40.56659,3.251831,3.745794
2022-10-20 16:00:00,41.14499,41.14499,3.2234058,3.6810446
2022-10-20 17:00:00,42.268402,42.268402,3.1691525,3.5575776
2022-10-20 18:00:00,42.71768,42.71768,3.1478086,3.5090477
2022-10-20 19:00:00,43.223206,43.223206,3.1240342,3.4550219
2022-10-20 20:00:00,43.609924,43.609924,3.1060193,3.4141066
2022-10-20 21:00:00,43.706207,43.706207,3.1015575,3.4039764
2022-10-20 22:00:00,43.790985,43.790985,3.0976362,3.3950737
2022-10-20 23:00:00,43.885437,43.885437,3.0932765,3.3851767
2022-10-21 00:00:00,44.078033,44.078033,3.0844133,3.365061
2022-10-21 01:00:00,43.821045,43.821045,3.0962477,3.3919215
2022-10-21 02:00:00,44.006958,44.006958,3.0876799,3.372474
2022-10-21 03:00:00,44.11389,44.11389,3.0827672,3.3613255
2022-10-21 04:00:00,44.16797,44.16797,3.0802872,3.355698
2022-10-21 05:00:00,44.188324,44.188324,3.0793548,3.353582
2022-10-21 06:00:00,44.11267,44.11267,3.0828233,3.3614528
2022-10-21 07:00:00,43.410034,43.410034,3.115312,3.4352102
2022-10-21 08:00:00,41.982544,41.982544,3.182838,3.588707
2022-10-21 09:00:00,40.996735,40.996735,3.2306597,3.6975648
2022-10-21 10:00:00,41.180847,41.180847,3.2216547,3.6770568
2022-10-21 11:00:00,40.89102,40.89102,3.2358458,3.7093766
2022-10-21 12:00:00,40.015503,40.015503,3.2792249,3.8082333
2022-10-21 13:00:00,39.00421,39.00421,3.330285,3.9247098
2022-10-21 14:00:00,38.475006,38.475006,3.3574123,3.9866405
2022-10-21 15:00:00,38.865997,38.865997,3.337343,3.9408195
2022-10-21 16:00:00,39.30011,39.30011,3.3152394,3.8903751
2022-10-21 17:00:00,40.612152,40.612152,3.2495794,3.7406645
2022-10-21 18:00:00,41.82184,41.82184,3.1905675,3.6062934
2022-10-21 19:00:00,42.402374,42.402374,3.1627667,3.5430555
2022-10-21 20:00:00,41.72583,41.72583,3.1951976,3.6168294
2022-10-21 21:00:00,41.211212,41.211212,3.220173,3.6736827
2022-10-21 22:00:00,42.593445,42.593445,3.1536903,3.522419
2022-10-21 23:00:00,42.41086,42.41086,3.162363,3.5421376
2022-10-22 00:00:00,42.17636,42.17636,3.1735501,3.567579
2022-10-22 01:00:00,42.563385,42.563385,3.155116,3.5256596
2022-10-22 02:00:00,42.836487,42.836487,3.1421983,3.496296
2022-10-22 03:00:00,42.78058,42.78058,3.1448367,3.5022924
2022-10-22 04:00:00,42.4935,42.4935,3.1584334,3.5332026
2022-10-22 05:00:00,42.62262,42.62262,3.152308,3.519276
2022-10-22 06:00:00,43.012054,43.012054,3.1339333,3.4775136
2022-10-22 07:00:00,43.026947,43.026947,3.1332338,3.475923
2022-10-22 08:00:00,42.100098,42.100098,3.1772003,3.5758812
2022-10-22 09:00:00,41.426605,41.426605,3.2096872,3.6498096
2022-10-22 10:00:00,40.77408,40.77408,3.2415955,3.7224746
2022-10-22 11:00:00,39.782806,39.782806,3.290883,3.834817
2022-10-22 12:00:00,38.208893,38.208893,3.371159,4.018036
2022-10-22 13:00:00,37.46341,37.46341,3.4100466,4.1068926
2022-10-22 14:00:00,37.51111,37.51111,3.4075418,4.101167
2022-10-22 15:00:00,37.98227,37.98227,3.3829222,4.044907
2022-10-22 16:00:00,39.670715,39.670715,3.2965183,3.8476691
2022-10-22 17:00:00,41.989227,41.989227,3.182517,3.5879767
2022-10-22 18:00:00,43.580444,43.580444,3.1073873,3.4172137
2022-10-22 19:00:00,44.067413,44.067413,3.084901,3.3661683
2022-10-22 20:00:00,44.416473,44.416473,3.0689287,3.3299284
2022-10-22 21:00:00,44.83264,44.83264,3.050045,3.2871048
2022-10-22 22:00:00,44.913452,44.913452,3.0463982,3.2788372
2022-10-22 23:00:00,45.01523,45.01523,3.0418148,3.2684474
2022-10-23 00:00:00,45.16742,45.16742,3.03498,3.252957
2022-10-23 01:00:00,45.716675,45.716675,3.0105062,3.1975162
2022-10-23 02:00:00,46.325775,46.325775,2.9837184,3.1368804
2022-10-23 03:00:00,46.776886,46.776886,2.9641185,3.0925467
2022-10-23 04:00:00,47.18152,47.18152,2.946711,3.0531967
2022-10-23 05:00:00,47.36136,47.36136,2.9390268,3.0358334
2022-10-23 06:00:00,47.075195,47.075195,2.9512691,3.063498
2022-10-23 07:00:00,45.952423,45.952423,3.0000944,3.173942
2022-10-23 08:00:00,43.980225,43.980225,3.0889096,3.3752656
2022-10-23 09:00:00,42.241364,42.241364,3.1704435,3.5605128
2022-10-23 10:00:00,40.502167,40.502167,3.2550175,3.7530556
2022-10-23 11:00:00,38.163025,38.163025,3.3735359,4.023465
2022-10-23 12:00:00,36.60034,36.60034,3.4557614,4.2114305
2022-10-23 13:00:00,35.87735,35.87735,3.4946303,4.300378
2022-10-23 14:00:00,35.7695,35.7695,3.5004733,4.313754
2022-10-23 15:00:00,36.957,36.957,3.4367797,4.1680136
2022-10-23 16:00:00,38.60504,38.60504,3.3507206,3.9713607
2022-10-23 17:00:00,39.20865,39.20865,3.3198805,3.9009657
2022-10-23 18:00:00,39.31955,39.31955,3.3142538,3.8881276
2022-10-23 19:00:00,39.01422,39.01422,3.3297746,3.923545
2022-10-23 20:00:00,38.959564,38.959564,3.332563,3.9299092
2022-10-23 21:00:00,38.740234,38.740234,3.3437817,3.9555175
2022-10-23 22:00:00,41.29538,41.29538,3.21607,3.6643405
2022-10-23 23:00:00,41.242218,41.242218,3.2186604,3.670239
2022-10-24 00:00:00,40.842407,40.842407,3.2382343,3.7148175
2022-10-24 01:00:00,41.105194,41.105194,3.2253509,3.685474
2022-10-24 02:00:00,41.05841,41.05841,3.2276392,3.690686
2022-10-24 03:00:00,41.06784,41.06784,3.227178,3.6896346
2022-10-24 04:00:00,40.85852,40.85852,3.2374423,3.7130136
2022-10-24 05:00:00,40.67807,40.67807,3.2463262,3.733252
2022-10-24 06:00:00,40.47574,40.47574,3.2563262,3.756038
2022-10-24 07:00:00,40.311707,40.311707,3.2644632,3.7745826
2022-10-24 08:00:00,40.013702,40.013702,3.279315,3.8084388
2022-10-24 09:00:00,39.42679,39.42679,3.3088245,3.875741
2022-10-24 10:00:00,40.341797,40.341797,3.2629683,3.7711759
2022-10-24 11:00:00,40.452667,40.452667,3.257469,3.7586422
2022-10-24 12:00:00,40.63434,40.63434,3.2484841,3.7381687
2022-10-24 13:00:00,41.1131,41.1131,3.2249646,3.6845944
2022-10-24 14:00:00,41.240997,41.240997,3.21872,3.6703746
2022-10-24 15:00:00,41.793884,41.793884,3.1919146,3.6093593
2022-10-24 16:00:00,42.045105,42.045105,3.1798358,3.5818775
2022-10-24 17:00:00,42.149017,42.149017,3.174858,3.570554
2022-10-24 18:00:00,42.122894,42.122894,3.1761084,3.5733988
2022-10-24 19:00:00,42.470093,42.470093,3.159546,3.5357313
2022-10-24 20:00:00,43.078888,43.078888,3.1307952,3.4703827
2022-10-24 21:00:00,43.43158,43.43158,3.1143088,3.4329314
2022-10-24 22:00:00,42.525696,42.525696,3.1569047,3.5297258
2022-10-24 23:00:00,43.150574,43.150574,3.1274343,3.4627469
2022-10-25 00:00:00,43.43341,43.43341,3.1142235,3.4327378
2022-10-25 01:00:00,43.908234,43.908234,3.0922253,3.3827908
2022-10-25 02:00:00,44.44684,44.44684,3.0675452,3.3267903
2022-10-25 03:00:00,44.654633,44.654633,3.058101,3.3053708
2022-10-25 04:00:00,45.175934,45.175934,3.0345984,3.252092
2022-10-25 05:00:00,45.245483,45.245483,3.0314834,3.245033
2022-10-25 06:00:00,45.484894,45.484894,3.0207968,3.2208233
2022-10-25 07:00:00,44.36664,44.36664,3.0712016,3.3350847
2022-10-25 08:00:00,42.972565,42.972565,3.1357896,3.4817312
2022-10-25 09:00:00,41.431152,41.431152,3.2094662,3.649307
2022-10-25 10:00:00,39.57776,39.57776,3.301201,3.85835
2022-10-25 11:00:00,38.708923,38.708923,3.345387,3.9591832
2022-10-25 12:00:00,37.94278,37.94278,3.3849769,4.0496025
2022-10-25 13:00:00,37.448517,37.448517,3.410829,4.1086817
2022-10-25 14:00:00,37.42331,37.42331,3.412154,4.11171
2022-10-25 15:00:00,38.089203,38.089203,3.3773654,4.0322123
2022-10-25 16:00:00,39.601746,39.601746,3.2999918,3.8555918
2022-10-25 17:00:00,42.95099,42.95099,3.1368046,3.4840374
2022-10-25 18:00:00,44.942627,44.942627,3.0450833,3.2758567
2022-10-25 19:00:00,45.665344,45.665344,3.012781,3.2026668
2022-10-25 20:00:00,46.30966,46.30966,2.9844227,3.1384728
2022-10-25 21:00:00,46.340027,46.340027,2.9830961,3.1354728
2022-10-25 22:00:00,45.617645,45.617645,3.0148964,3.2074583
2022-10-25 23:00:00,45.17868,45.17868,3.0344748,3.2518137
2022-10-26 00:00:00,44.71872,44.71872,3.055197,3.2987857
2022-10-26 01:00:00,44.21991,44.21991,3.077908,3.3503
2022-10-26 02:00:00,44.341125,44.341125,3.0723662,3.3377266
2022-10-26 03:00:00,44.13272,44.13272,3.0819035,3.3593657
2022-10-26 04:00:00,43.5838,43.5838,3.1072316,3.416859
2022-10-26 05:00:00,43.765137,43.765137,3.098831,3.3977861
2022-10-26 06:00:00,43.492645,43.492645,3.111467,3.426477
2022-10-26 07:00:00,43.58075,43.58075,3.1073732,3.4171805
2022-10-26 08:00:00,43.282135,43.282135,3.1212792,3.4487643
2022-10-26 09:00:00,42.578552,42.578552,3.1543965,3.524024
2022-10-26 10:00:00,39.413727,39.413727,3.3094854,3.8772483
2022-10-26 11:00:00,38.59259,38.59259,3.3513606,3.9728222
2022-10-26 12:00:00,38.417908,38.417908,3.3603559,3.9933624
2022-10-26 13:00:00,38.64969,38.64969,3.3484268,3.966124
2022-10-26 14:00:00,38.453156,38.453156,3.3585384,3.9892123
2022-10-26 15:00:00,38.66974,38.66974,3.3473978,3.963774
2022-10-26 16:00:00,38.94223,38.94223,3.333448,3.931929
2022-10-26 17:00:00,40.16559,40.16559,3.271734,3.791156
2022-10-26 18:00:00,40.890717,40.890717,3.2358608,3.7094104
2022-10-26 19:00:00,41.837616,41.837616,3.1898074,3.6045642
2022-10-26 20:00:00,42.220093,42.220093,3.1714597,3.562824
2022-10-26 21:00:00,43.34015,43.34015,3.1185708,3.4426115
2022-10-26 22:00:00,43.631775,43.631775,3.105006,3.411806
2022-10-26 23:00:00,43.76941,43.76941,3.0986338,3.3973374
2022-10-27 00:00:00,43.49417,43.49417,3.111396,3.4263158
2022-10-27 01:00:00,44.033386,44.033386,3.0864646,3.3697157
2022-10-27 02:00:00,44.59326,44.59326,3.0608854,3.3116858
2022-10-27 03:00:00,46.473083,46.473083,2.977296,3.1223502
2022-10-27 04:00:00,46.93515,46.93515,2.9572906,3.0771086
2022-10-27 05:00:00,47.167847,47.167847,2.9472966,3.0545192
2022-10-27 06:00:00,47.34738,47.34738,2.9396229,3.0371795
2022-10-27 07:00:00,45.62674,45.62674,3.014493,3.206544
2022-10-27 08:00:00,43.527588,43.527588,3.1098423,3.4227884
2022-10-27 09:00:00,41.42569,41.42569,3.2097316,3.6499112
2022-10-27 10:00:00,39.309204,39.309204,3.3147783,3.8893237
2022-10-27 11:00:00,37.53177,37.53177,3.4064574,4.098689
2022-10-27 12:00:00,35.94751,35.94751,3.4908357,4.2916913
2022-10-27 13:00:00,35.069275,35.069275,3.538692,4.401277
2022-10-27 14:00:00,34.822296,34.822296,3.5522895,4.4324284
2022-10-27 15:00:00,35.90558,35.90558,3.493103,4.2968817
2022-10-27 16:00:00,39.27185,39.27185,3.3166723,3.8936453
2022-10-27 17:00:00,40.83362,40.83362,3.2386665,3.7158015
2022-10-27 18:00:00,42.073975,42.073975,3.1784518,3.5787292
2022-10-27 19:00:00,42.926086,42.926086,3.1379764,3.486701
2022-10-27 20:00:00,43.216827,43.216827,3.1243324,3.4556992
2022-10-27 21:00:00,43.43463,43.43463,3.1141667,3.4326086
2022-10-27 22:00:00,43.43524,43.43524,3.1141381,3.4325435
2022-10-27 23:00:00,43.427032,43.427032,3.1145205,3.433412
2022-10-28 00:00:00,43.447388,43.447388,3.1135728,3.4312599
2022-10-28 01:00:00,44.16858,44.16858,3.0802593,3.355635
2022-10-28 02:00:00,44.445923,44.445923,3.067587,3.3268843
2022-10-28 03:00:00,44.798615,44.798615,3.0515823,3.29059
2022-10-28 04:00:00,45.17987,45.17987,3.034422,3.251692
2022-10-28 05:00:00,46.0235,46.0235,2.996966,3.1668608
2022-10-28 06:00:00,46.989838,46.989838,2.954937,3.0717885
2022-10-28 07:00:00,45.46118,45.46118,3.021853,3.2232146
2022-10-28 08:00:00,42.817932,42.817932,3.1430736,3.4982855
2022-10-28 09:00:00,40.51767,40.51767,3.2542503,3.751308
2022-10-28 10:00:00,38.373566,38.373566,3.3626442,3.9985878
2022-10-28 11:00:00,36.41748,36.41748,3.465543,4.2338085
2022-10-28 12:00:00,35.0708,35.0708,3.538608,4.401085
2022-10-28 13:00:00,34.404877,34.404877,3.5754085,4.4854107
2022-10-28 14:00:00,34.207123,34.207123,3.5864224,4.5106573
2022-10-28 15:00:00,35.473297,35.473297,3.5165806,4.3506336
2022-10-28 16:00:00,38.16455,38.16455,3.3734567,4.023285
2022-10-28 17:00:00,39.93228,39.93228,3.2833881,3.8177261
2022-10-28 18:00:00,40.713318,40.713318,3.2445884,3.7292929
2022-10-28 19:00:00,41.41748,41.41748,3.2101305,3.6508183
2022-10-28 20:00:00,41.472473,41.472473,3.2074604,3.6447403
2022-10-28 21:00:00,41.957306,41.957306,3.18405,3.5914645
2022-10-28 22:00:00,42.79727,42.79727,3.1440485,3.5005012
2022-10-28 23:00:00,43.367188,43.367188,3.1173093,3.4397464
2022-10-29 00:00:00,43.266632,43.266632,3.1220038,3.450409
2022-10-29 01:00:00,43.56952,43.56952,3.1078947,3.4183645
2022-10-29 02:00:00,44.29373,44.29373,3.074531,3.3426383
2022-10-29 03:00:00,44.581116,44.581116,3.0614374,3.3129373
2022-10-29 04:00:00,44.146393,44.146393,3.0812764,3.3579426
2022-10-29 05:00:00,44.01425,44.01425,3.0873444,3.371713
2022-10-29 06:00:00,43.985382,43.985382,3.0886724,3.3747268
2022-10-29 07:00:00,43.905792,43.905792,3.0923378,3.3830466
2022-10-29 08:00:00,41.980103,41.980103,3.182955,3.5889733
2022-10-29 09:00:00,39.874268,39.874268,3.2862942,3.8243527
2022-10-29 10:00:00,36.79416,36.79416,3.4454308,4.187799
2022-10-29 11:00:00,35.34268,35.34268,3.5237112,4.3669634
2022-10-29 12:00:00,33.84378,33.84378,3.6067603,4.557288
2022-10-29 13:00:00,33.27997,33.27997,3.6385808,4.630275
2022-10-29 14:00:00,33.866272,33.866272,3.6054976,4.5543923
2022-10-29 15:00:00,35.197174,35.197174,3.5316746,4.385203
2022-10-29 16:00:00,38.08011,38.08011,3.3778374,4.0332913
2022-10-29 17:00:00,39.966614,39.966614,3.2816696,3.813808
2022-10-29 18:00:00,40.878265,40.878265,3.2364721,3.7108037
2022-10-29 19:00:00,41.731903,41.731903,3.1949043,3.6161625
2022-10-29 20:00:00,42.514465,42.514465,3.1574378,3.5309381
2022-10-29 21:00:00,43.013885,43.013885,3.1338472,3.477317
2022-10-29 22:00:00,43.696503,43.696503,3.102007,3.4049957
2022-10-29 23:00:00,43.64911,43.64911,3.1042023,3.4099815
