,biomass boiler,biomethane boiler,biomethane CHP,biomethane CHP generator,biomethane CHP boiler,large scale heat pump,geothermal plant,elec boiler,selling,heating grid
2386,1.14,1.06,0.43,0.43,0.43,2.832663372663645,25.0,0.99,0.0,0.9803687564658117
2387,1.14,1.06,0.43,0.43,0.43,2.869636464812443,25.0,0.99,0.0,0.9792595255790579
2388,1.14,1.06,0.43,0.43,0.43,2.900994417709282,25.0,0.99,0.0,0.9784219674529002
2389,1.14,1.06,0.43,0.43,0.43,2.916516364302996,25.0,0.99,0.0,0.9788829790965597
2390,1.14,1.06,0.43,0.43,0.43,2.9371585011892107,25.0,0.99,0.0,0.9783786084470034
2391,1.14,1.06,0.43,0.43,0.43,2.963684925929152,25.0,0.99,0.0,0.9796584080169798
2392,1.14,1.06,0.43,0.43,0.43,2.972591005462802,25.0,0.99,0.0,0.9807421917343968
2393,1.14,1.06,0.43,0.43,0.43,2.954810905081876,25.0,0.99,0.0,0.9811836996353832
2394,1.14,1.06,0.43,0.43,0.43,2.903471243305705,25.0,0.99,0.0,0.9813725800409174
2395,1.14,1.06,0.43,0.43,0.43,2.858666348977374,25.0,0.99,0.0,0.98202817061909
2396,1.14,1.06,0.43,0.43,0.43,2.7429964668239752,25.0,0.99,0.0,0.9812876571864354
2397,1.14,1.06,0.43,0.43,0.43,2.6971748100885025,25.0,0.99,0.0,0.9797717263237723
2398,1.14,1.06,0.43,0.43,0.43,2.643951015955205,25.0,0.99,0.0,0.9751968458420949
2399,1.14,1.06,0.43,0.43,0.43,2.7424179466714573,25.0,0.99,0.0,0.9722554787299523
2400,1.14,1.06,0.43,0.43,0.43,2.636766366146843,25.0,0.99,0.0,0.9725403250504487
2401,1.14,1.06,0.43,0.43,0.43,2.582815596969644,25.0,0.99,0.0,0.9736544040567922
2402,1.14,1.06,0.43,0.43,0.43,2.5742213394487385,25.0,0.99,0.0,0.9756994017898075
2403,1.14,1.06,0.43,0.43,0.43,2.512930510393716,25.0,0.99,0.0,0.9788114076272951
2404,1.14,1.06,0.43,0.43,0.43,2.467601805575277,25.0,0.99,0.0,0.9819773053017559
2405,1.14,1.06,0.43,0.43,0.43,2.507210002458687,25.0,0.99,0.0,0.9851483058894958
2406,1.14,1.06,0.43,0.43,0.43,2.542297550546637,25.0,0.99,0.0,0.986499797864706
2407,1.14,1.06,0.43,0.43,0.43,2.5995653405539976,25.0,0.99,0.0,0.9860611567318737
2408,1.14,1.06,0.43,0.43,0.43,2.7182520159080323,25.0,0.99,0.0,0.985042977526712
2409,1.14,1.06,0.43,0.43,0.43,2.8837275779435823,25.0,0.99,0.0,0.9840131381557197
2410,1.14,1.06,0.43,0.43,0.43,3.00466219468144,25.0,0.99,0.0,0.9826665419415547
2411,1.14,1.06,0.43,0.43,0.43,3.089346578209542,25.0,0.99,0.0,0.9820087762285731
2412,1.14,1.06,0.43,0.43,0.43,3.1776071222357185,25.0,0.99,0.0,0.9811928488654624
2413,1.14,1.06,0.43,0.43,0.43,3.259644970015661,25.0,0.99,0.0,0.9808899703584956
2414,1.14,1.06,0.43,0.43,0.43,3.332519037701466,25.0,0.99,0.0,0.9808359293893628
2415,1.14,1.06,0.43,0.43,0.43,3.38492136539627,25.0,0.99,0.0,0.981423569894723
2416,1.14,1.06,0.43,0.43,0.43,3.4178934064413684,25.0,0.99,0.0,0.9817843028292565
2417,1.14,1.06,0.43,0.43,0.43,3.4051086357832148,25.0,0.99,0.0,0.9824001177517979
2418,1.14,1.06,0.43,0.43,0.43,3.347180975915323,25.0,0.99,0.0,0.9824772619866005
2419,1.14,1.06,0.43,0.43,0.43,3.1949261075125874,25.0,0.99,0.0,0.9824325494079933
2420,1.14,1.06,0.43,0.43,0.43,3.0766951769734363,25.0,0.99,0.0,0.9814099879034155
2421,1.14,1.06,0.43,0.43,0.43,3.015012719271105,25.0,0.99,0.0,0.978660641084054
2422,1.14,1.06,0.43,0.43,0.43,2.9315114573033947,25.0,0.99,0.0,0.9742796864315163
2423,1.14,1.06,0.43,0.43,0.43,2.8260571838678405,25.0,0.99,0.0,0.9713454308979537
2424,1.14,1.06,0.43,0.43,0.43,2.7815052911099243,25.0,0.99,0.0,0.9624264426714226
2425,1.14,1.06,0.43,0.43,0.43,2.7639212473278696,25.0,0.99,0.0,0.9640773512715936
2426,1.14,1.06,0.43,0.43,0.43,2.732029623770646,25.0,0.99,0.0,0.9668037087929485
2427,1.14,1.06,0.43,0.43,0.43,2.7188244128327748,25.0,0.99,0.0,0.9711062620349104
2428,1.14,1.06,0.43,0.43,0.43,2.695474473754744,25.0,0.99,0.0,0.9756584381563479
2429,1.14,1.06,0.43,0.43,0.43,2.657276916790963,25.0,0.99,0.0,0.9802152448863896
2430,1.14,1.06,0.43,0.43,0.43,2.66341159914769,25.0,0.99,0.0,0.9820174169208263
2431,1.14,1.06,0.43,0.43,0.43,2.796261475826872,25.0,0.99,0.0,0.98191942514846
2432,1.14,1.06,0.43,0.43,0.43,2.950385874538385,25.0,0.99,0.0,0.9802603293023291
2433,1.14,1.06,0.43,0.43,0.43,3.125646154296241,25.0,0.99,0.0,0.9787307481849945
2434,1.14,1.06,0.43,0.43,0.43,3.312121816211416,25.0,0.99,0.0,0.9772267615916236
2435,1.14,1.06,0.43,0.43,0.43,3.5012517301703285,25.0,0.99,0.0,0.9760515300560895
2436,1.14,1.06,0.43,0.43,0.43,3.630515646110209,25.0,0.99,0.0,0.9752951925185118
2437,1.14,1.06,0.43,0.43,0.43,3.75035380554553,25.0,0.99,0.0,0.9749520891094883
2438,1.14,1.06,0.43,0.43,0.43,3.8357767845190103,25.0,0.99,0.0,0.9747503032389344
2439,1.14,1.06,0.43,0.43,0.43,3.8723508650922858,25.0,0.99,0.0,0.9749355170290953
2440,1.14,1.06,0.43,0.43,0.43,3.8863940331354936,25.0,0.99,0.0,0.975651286400462
2441,1.14,1.06,0.43,0.43,0.43,3.844447096725504,25.0,0.99,0.0,0.9756943357922547
2442,1.14,1.06,0.43,0.43,0.43,3.732706638592212,25.0,0.99,0.0,0.9759375808419907
2443,1.14,1.06,0.43,0.43,0.43,3.516811048812051,25.0,0.99,0.0,0.9759223818099654
2444,1.14,1.06,0.43,0.43,0.43,3.3252170264566785,25.0,0.99,0.0,0.9745903314475436
2445,1.14,1.06,0.43,0.43,0.43,3.232019144183796,25.0,0.99,0.0,0.9704424652178514
2446,1.14,1.06,0.43,0.43,0.43,3.1734673739237578,25.0,0.99,0.0,0.9647141269191845
2447,1.14,1.06,0.43,0.43,0.43,3.125646154296241,25.0,0.99,0.0,0.9614815750062932
2448,1.14,1.06,0.43,0.43,0.43,3.04107714940258,25.0,0.99,0.0,0.9406989925112968
2449,1.14,1.06,0.43,0.43,0.43,2.959877856454649,25.0,0.99,0.0,0.9448065002050173
2450,1.14,1.06,0.43,0.43,0.43,2.894813457915941,25.0,0.99,0.0,0.9490057388694921
2451,1.14,1.06,0.43,0.43,0.43,2.856235396287892,25.0,0.99,0.0,0.9573195071590539
2452,1.14,1.06,0.43,0.43,0.43,2.835070224965325,25.0,0.99,0.0,0.966380938224831
2453,1.14,1.06,0.43,0.43,0.43,2.832663372663645,25.0,0.99,0.0,0.9748153347405953
2454,1.14,1.06,0.43,0.43,0.43,2.86109978940431,25.0,0.99,0.0,0.9766203531887995
2455,1.14,1.06,0.43,0.43,0.43,2.924002354994464,25.0,0.99,0.0,0.9752377125355007
2456,1.14,1.06,0.43,0.43,0.43,3.0993787224253144,25.0,0.99,0.0,0.9726210160772766
2457,1.14,1.06,0.43,0.43,0.43,3.2632072366430798,25.0,0.99,0.0,0.9698117102370414
2458,1.14,1.06,0.43,0.43,0.43,3.4330082726084354,25.0,0.99,0.0,0.9671429960449719
2459,1.14,1.06,0.43,0.43,0.43,3.617576095406044,25.0,0.99,0.0,0.964187113811479
2460,1.14,1.06,0.43,0.43,0.43,3.781691117283352,25.0,0.99,0.0,0.9621640104757835
2461,1.14,1.06,0.43,0.43,0.43,3.902265848997706,25.0,0.99,0.0,0.9600167992145165
2462,1.14,1.06,0.43,0.43,0.43,3.990966980005006,25.0,0.99,0.0,0.959188897469142
2463,1.14,1.06,0.43,0.43,0.43,4.032086005200626,25.0,0.99,0.0,0.9587357837048701
2464,1.14,1.06,0.43,0.43,0.43,4.066276988679523,25.0,0.99,0.0,0.9593934279066012
2465,1.14,1.06,0.43,0.43,0.43,4.033925308625937,25.0,0.99,0.0,0.9607978995324067
2466,1.14,1.06,0.43,0.43,0.43,3.9102309750382314,25.0,0.99,0.0,0.9635778409967616
2467,1.14,1.06,0.43,0.43,0.43,3.663108739622835,25.0,0.99,0.0,0.9641375809640957
2468,1.14,1.06,0.43,0.43,0.43,3.4880913387741628,25.0,0.99,0.0,0.9636241037418694
2469,1.14,1.06,0.43,0.43,0.43,3.426196659622673,25.0,0.99,0.0,0.958945670947302
2470,1.14,1.06,0.43,0.43,0.43,3.458888396016173,25.0,0.99,0.0,0.9464826871109682
2471,1.14,1.06,0.43,0.43,0.43,3.351594671264229,25.0,0.99,0.0,0.9384879048569914
2472,1.14,1.06,0.43,0.43,0.43,3.22849776339102,25.0,0.99,0.0,0.9140555233034552
2473,1.14,1.06,0.43,0.43,0.43,3.0840120642010267,25.0,0.99,0.0,0.9200052456640168
2474,1.14,1.06,0.43,0.43,0.43,3.017607044598285,25.0,0.99,0.0,0.9260812900776605
2475,1.14,1.06,0.43,0.43,0.43,2.980250406617952,25.0,0.99,0.0,0.9381282132743132
2476,1.14,1.06,0.43,0.43,0.43,2.967497883725673,25.0,0.99,0.0,0.9512828446811521
2477,1.14,1.06,0.43,0.43,0.43,2.9465993307032945,25.0,0.99,0.0,0.9635363195708561
2478,1.14,1.06,0.43,0.43,0.43,2.980250406617952,25.0,0.99,0.0,0.966169421605402
2479,1.14,1.06,0.43,0.43,0.43,3.1276777896348333,25.0,0.99,0.0,0.9641786074934398
2480,1.14,1.06,0.43,0.43,0.43,3.328865625116481,25.0,0.99,0.0,0.9603877872542668
2481,1.14,1.06,0.43,0.43,0.43,3.5199328798459195,25.0,0.99,0.0,0.9563278167809433
2482,1.14,1.06,0.43,0.43,0.43,3.6985394808806897,25.0,0.99,0.0,0.9524699640531289
2483,1.14,1.06,0.43,0.43,0.43,3.843579006025112,25.0,0.99,0.0,0.9481944930600568
2484,1.14,1.06,0.43,0.43,0.43,3.968340916627138,25.0,0.99,0.0,0.9452707529560628
2485,1.14,1.06,0.43,0.43,0.43,4.0459053983215005,25.0,0.99,0.0,0.942174206021537
2486,1.14,1.06,0.43,0.43,0.43,4.11774791883898,25.0,0.99,0.0,0.9409755194650417
2487,1.14,1.06,0.43,0.43,0.43,4.153767505397848,25.0,0.99,0.0,0.9403287639053048
2488,1.14,1.06,0.43,0.43,0.43,4.155673743604067,25.0,0.99,0.0,0.9412889160366542
2489,1.14,1.06,0.43,0.43,0.43,4.131921143723516,25.0,0.99,0.0,0.9433270248996145
2490,1.14,1.06,0.43,0.43,0.43,4.011006311927262,25.0,0.99,0.0,0.9473454008735012
2491,1.14,1.06,0.43,0.43,0.43,3.755414264034781,25.0,0.99,0.0,0.9481746709480466
2492,1.14,1.06,0.43,0.43,0.43,3.652477544023852,25.0,0.99,0.0,0.9474365667495565
2493,1.14,1.06,0.43,0.43,0.43,3.60228231453275,25.0,0.99,0.0,0.9406938881059281
2494,1.14,1.06,0.43,0.43,0.43,3.4803777103744853,25.0,0.99,0.0,0.9226841193118048
2495,1.14,1.06,0.43,0.43,0.43,3.3908877430966733,25.0,0.99,0.0,0.9109543472424312
2496,1.14,1.06,0.43,0.43,0.43,3.3670978042426745,25.0,0.99,0.0,0.9060789260102105
2497,1.14,1.06,0.43,0.43,0.43,3.353804142609449,25.0,0.99,0.0,0.9084058901392875
2498,1.14,1.06,0.43,0.43,0.43,3.2617817686604016,25.0,0.99,0.0,0.9146579870463676
2499,1.14,1.06,0.43,0.43,0.43,3.229905761951912,25.0,0.99,0.0,0.9274141035484245
2500,1.14,1.06,0.43,0.43,0.43,3.2603570491965304,25.0,0.99,0.0,0.9422082374812432
2501,1.14,1.06,0.43,0.43,0.43,3.26891660295538,25.0,0.99,0.0,0.9585545555645685
2502,1.14,1.06,0.43,0.43,0.43,3.2760702077467805,25.0,0.99,0.0,0.9621876155873398
2503,1.14,1.06,0.43,0.43,0.43,3.262494409058184,25.0,0.99,0.0,0.960442428025603
2504,1.14,1.06,0.43,0.43,0.43,3.2832426407470776,25.0,0.99,0.0,0.9561168909571438
2505,1.14,1.06,0.43,0.43,0.43,3.3361772716329106,25.0,0.99,0.0,0.9515859924518173
2506,1.14,1.06,0.43,0.43,0.43,3.425440817115077,25.0,0.99,0.0,0.9466707425393966
2507,1.14,1.06,0.43,0.43,0.43,3.5410926033352417,25.0,0.99,0.0,0.9442430468260948
2508,1.14,1.06,0.43,0.43,0.43,3.6208057782629193,25.0,0.99,0.0,0.9397419860743236
2509,1.14,1.06,0.43,0.43,0.43,3.6910897730395216,25.0,0.99,0.0,0.93590588902779
2510,1.14,1.06,0.43,0.43,0.43,3.7360602944133143,25.0,0.99,0.0,0.9340738032164614
2511,1.14,1.06,0.43,0.43,0.43,3.791922108496105,25.0,0.99,0.0,0.9334952202547749
2512,1.14,1.06,0.43,0.43,0.43,3.7936305071404512,25.0,0.99,0.0,0.9350845366250042
2513,1.14,1.06,0.43,0.43,0.43,3.791922108496105,25.0,0.99,0.0,0.93733318644184
2514,1.14,1.06,0.43,0.43,0.43,3.718493913924057,25.0,0.99,0.0,0.9425398711907572
2515,1.14,1.06,0.43,0.43,0.43,3.5481798037101946,25.0,0.99,0.0,0.9427789271614111
2516,1.14,1.06,0.43,0.43,0.43,3.453541013930537,25.0,0.99,0.0,0.9423680548733843
2517,1.14,1.06,0.43,0.43,0.43,3.3574904873708045,25.0,0.99,0.0,0.9347406429921978
2518,1.14,1.06,0.43,0.43,0.43,3.2696311178115125,25.0,0.99,0.0,0.9145445719737196
2519,1.14,1.06,0.43,0.43,0.43,3.154234062651874,25.0,0.99,0.0,0.9017452800855854
2520,1.14,1.06,0.43,0.43,0.43,3.048292300339713,25.0,0.99,0.0,0.938072797748599
2521,1.14,1.06,0.43,0.43,0.43,2.963050005725888,25.0,0.99,0.0,0.9404223789069479
2522,1.14,1.06,0.43,0.43,0.43,2.95417826962176,25.0,0.99,0.0,0.9442661496589108
2523,1.14,1.06,0.43,0.43,0.43,2.9459688081948405,25.0,0.99,0.0,0.9537222925597832
2524,1.14,1.06,0.43,0.43,0.43,2.913404002894109,25.0,0.99,0.0,0.9614831907751399
2525,1.14,1.06,0.43,0.43,0.43,2.9053305309624444,25.0,0.99,0.0,0.9714611034978131
2526,1.14,1.06,0.43,0.43,0.43,2.919009131709782,25.0,0.99,0.0,0.9745054853632751
2527,1.14,1.06,0.43,0.43,0.43,2.9840890037314303,25.0,0.99,0.0,0.9735490636172122
2528,1.14,1.06,0.43,0.43,0.43,3.029314771758316,25.0,0.99,0.0,0.970171017262008
2529,1.14,1.06,0.43,0.43,0.43,3.0575050067155893,25.0,0.99,0.0,0.9683872238578207
2530,1.14,1.06,0.43,0.43,0.43,3.0766951769734363,25.0,0.99,0.0,0.9651773319238837
2531,1.14,1.06,0.43,0.43,0.43,3.101389848372529,25.0,0.99,0.0,0.9627502505574693
2532,1.14,1.06,0.43,0.43,0.43,3.128355354174068,25.0,0.99,0.0,0.9575382949971017
2533,1.14,1.06,0.43,0.43,0.43,3.1727780463794426,25.0,0.99,0.0,0.9578805064726017
2534,1.14,1.06,0.43,0.43,0.43,3.209561812594541,25.0,0.99,0.0,0.9564443172155588
2535,1.14,1.06,0.43,0.43,0.43,3.2109598886645,25.0,0.99,0.0,0.9552187478253551
2536,1.14,1.06,0.43,0.43,0.43,3.2144582831588875,25.0,0.99,0.0,0.9560783929270388
2537,1.14,1.06,0.43,0.43,0.43,3.2025823994651117,25.0,0.99,0.0,0.9591100410704286
2538,1.14,1.06,0.43,0.43,0.43,3.1521816731727963,25.0,0.99,0.0,0.9609727754492383
2539,1.14,1.06,0.43,0.43,0.43,3.0594835107501703,25.0,0.99,0.0,0.9611200828600963
2540,1.14,1.06,0.43,0.43,0.43,2.970679854256743,25.0,0.99,0.0,0.9621948109680699
2541,1.14,1.06,0.43,0.43,0.43,2.8855716756478227,25.0,0.99,0.0,0.9577212555615799
2542,1.14,1.06,0.43,0.43,0.43,2.843513591507388,25.0,0.99,0.0,0.9474330506342287
2543,1.14,1.06,0.43,0.43,0.43,2.764505225228381,25.0,0.99,0.0,0.9431792980626379
2544,1.14,1.06,0.43,0.43,0.43,2.713106957407976,25.0,0.99,0.0,0.9661376920685218
2545,1.14,1.06,0.43,0.43,0.43,2.659505742960196,25.0,0.99,0.0,0.9639270887107974
2546,1.14,1.06,0.43,0.43,0.43,2.6120769986060544,25.0,0.99,0.0,0.9681380966368691
2547,1.14,1.06,0.43,0.43,0.43,2.589823839701163,25.0,0.99,0.0,0.9734235196369694
2548,1.14,1.06,0.43,0.43,0.43,2.552885652445577,25.0,0.99,0.0,0.9784560837638638
2549,1.14,1.06,0.43,0.43,0.43,2.543353981967587,25.0,0.99,0.0,0.9774018998414501
2550,1.14,1.06,0.43,0.43,0.43,2.549173797345037,25.0,0.99,0.0,0.978572716601034
2551,1.14,1.06,0.43,0.43,0.43,2.661178837569095,25.0,0.99,0.0,0.977188558009214
2552,1.14,1.06,0.43,0.43,0.43,2.8182737328920755,25.0,0.99,0.0,0.9760865723594598
2553,1.14,1.06,0.43,0.43,0.43,2.949123043642434,25.0,0.99,0.0,0.9743272142757482
2554,1.14,1.06,0.43,0.43,0.43,3.0345357304972778,25.0,0.99,0.0,0.9733865789788945
2555,1.14,1.06,0.43,0.43,0.43,3.1121423875426504,25.0,0.99,0.0,0.9718836280173334
2556,1.14,1.06,0.43,0.43,0.43,3.161773248180742,25.0,0.99,0.0,0.9707573772749443
2557,1.14,1.06,0.43,0.43,0.43,3.253955062226902,25.0,0.99,0.0,0.9713703010949506
2558,1.14,1.06,0.43,0.43,0.43,3.299811005092692,25.0,0.99,0.0,0.970700308517824
2559,1.14,1.06,0.43,0.43,0.43,3.32157323431384,25.0,0.99,0.0,0.9724255068767333
2560,1.14,1.06,0.43,0.43,0.43,3.351594671264229,25.0,0.99,0.0,0.9738962821732772
2561,1.14,1.06,0.43,0.43,0.43,3.341306913156524,25.0,0.99,0.0,0.9745063977296994
2562,1.14,1.06,0.43,0.43,0.43,3.2875551621719232,25.0,0.99,0.0,0.9747689649352879
2563,1.14,1.06,0.43,0.43,0.43,3.101389848372529,25.0,0.99,0.0,0.9756514461519084
2564,1.14,1.06,0.43,0.43,0.43,2.9258774606057627,25.0,0.99,0.0,0.9746527667097529
2565,1.14,1.06,0.43,0.43,0.43,2.8404946376440807,25.0,0.99,0.0,0.9725876626679366
2566,1.14,1.06,0.43,0.43,0.43,2.7685972265011927,25.0,0.99,0.0,0.9663504488696495
2567,1.14,1.06,0.43,0.43,0.43,2.707403950077528,25.0,0.99,0.0,0.9622745122378181
2568,1.14,1.06,0.43,0.43,0.43,2.6645288244397825,25.0,0.99,0.0,0.9658159981136795
2569,1.14,1.06,0.43,0.43,0.43,2.631806124836308,25.0,0.99,0.0,0.9672090254984883
2570,1.14,1.06,0.43,0.43,0.43,2.6109861587269925,25.0,0.99,0.0,0.9697437174349801
2571,1.14,1.06,0.43,0.43,0.43,2.5871256595498835,25.0,0.99,0.0,0.9736171875779489
2572,1.14,1.06,0.43,0.43,0.43,2.577977090237836,25.0,0.99,0.0,0.9775703743911381
2573,1.14,1.06,0.43,0.43,0.43,2.5534164477231083,25.0,0.99,0.0,0.9815389661012159
2574,1.14,1.06,0.43,0.43,0.43,2.5661954282428976,25.0,0.99,0.0,0.9832296954864642
2575,1.14,1.06,0.43,0.43,0.43,2.7102536503988843,25.0,0.99,0.0,0.9826827497736653
2576,1.14,1.06,0.43,0.43,0.43,2.880043631097582,25.0,0.99,0.0,0.9814176190874321
2577,1.14,1.06,0.43,0.43,0.43,3.054869393447976,25.0,0.99,0.0,0.9801373930083073
2578,1.14,1.06,0.43,0.43,0.43,3.174156881521521,25.0,0.99,0.0,0.9784675176286476
2579,1.14,1.06,0.43,0.43,0.43,3.238369272748283,25.0,0.99,0.0,0.9776479272930024
2580,1.14,1.06,0.43,0.43,0.43,3.304873489177107,25.0,0.99,0.0,0.9766395129761571
2581,1.14,1.06,0.43,0.43,0.43,3.36118170429183,25.0,0.99,0.0,0.9762638253172546
2582,1.14,1.06,0.43,0.43,0.43,3.396118697268494,25.0,0.99,0.0,0.9762000239669896
2583,1.14,1.06,0.43,0.43,0.43,3.4604180473429578,25.0,0.99,0.0,0.9769302504053358
2584,1.14,1.06,0.43,0.43,0.43,3.459653120046941,25.0,0.99,0.0,0.9773853296939621
2585,1.14,1.06,0.43,0.43,0.43,3.4474418845328088,25.0,0.99,0.0,0.9781544797252857
2586,1.14,1.06,0.43,0.43,0.43,3.4013593555271417,25.0,0.99,0.0,0.9782550465661247
2587,1.14,1.06,0.43,0.43,0.43,3.29908855435236,25.0,0.99,0.0,0.9782033047315554
2588,1.14,1.06,0.43,0.43,0.43,3.078023966550906,25.0,0.99,0.0,0.9769407072324849
2589,1.14,1.06,0.43,0.43,0.43,3.020204054071081,25.0,0.99,0.0,0.973536470832391
2590,1.14,1.06,0.43,0.43,0.43,2.9745036349652985,25.0,0.99,0.0,0.9680728399307227
2591,1.14,1.06,0.43,0.43,0.43,2.917762427973684,25.0,0.99,0.0,0.9643708179277637
2592,1.14,1.06,0.43,0.43,0.43,2.86109978940431,25.0,0.99,0.0,0.9636456111169874
2593,1.14,1.06,0.43,0.43,0.43,2.817676074015878,25.0,0.99,0.0,0.9652420426354332
2594,1.14,1.06,0.43,0.43,0.43,2.78032884534824,25.0,0.99,0.0,0.9678816977725988
2595,1.14,1.06,0.43,0.43,0.43,2.7732827191417115,25.0,0.99,0.0,0.9720447705986818
2596,1.14,1.06,0.43,0.43,0.43,2.762753736369027,25.0,0.99,0.0,0.9764474504795017
2597,1.14,1.06,0.43,0.43,0.43,2.7354871332860387,25.0,0.99,0.0,0.9808532424457523
2598,1.14,1.06,0.43,0.43,0.43,2.7435751336976235,25.0,0.99,0.0,0.9825955207526689
2599,1.14,1.06,0.43,0.43,0.43,2.853806928365404,25.0,0.99,0.0,0.9825015178850006
2600,1.14,1.06,0.43,0.43,0.43,3.007892138309905,25.0,0.99,0.0,0.9808955213028517
2601,1.14,1.06,0.43,0.43,0.43,3.137859811454946,25.0,0.99,0.0,0.9794151078610501
2602,1.14,1.06,0.43,0.43,0.43,3.272491055436749,25.0,0.99,0.0,0.9779593344870197
2603,1.14,1.06,0.43,0.43,0.43,3.3164799861844303,25.0,0.99,0.0,0.976821971357095
2604,1.14,1.06,0.43,0.43,0.43,3.3789676037741656,25.0,0.99,0.0,0.9760894912425937
2605,1.14,1.06,0.43,0.43,0.43,3.4352824272919658,25.0,0.99,0.0,0.9757573976166398
2606,1.14,1.06,0.43,0.43,0.43,3.4803777103744853,25.0,0.99,0.0,0.9755614293686717
2607,1.14,1.06,0.43,0.43,0.43,3.492729381277455,25.0,0.99,0.0,0.9757399426061367
2608,1.14,1.06,0.43,0.43,0.43,3.471916391586265,25.0,0.99,0.0,0.9764318527883583
2609,1.14,1.06,0.43,0.43,0.43,3.41713976545029,25.0,0.99,0.0,0.9764717648117335
2610,1.14,1.06,0.43,0.43,0.43,3.299811005092692,25.0,0.99,0.0,0.9767065902369229
2611,1.14,1.06,0.43,0.43,0.43,3.1624597023264034,25.0,0.99,0.0,0.9766913079329045
2612,1.14,1.06,0.43,0.43,0.43,3.042387466675796,25.0,0.99,0.0,0.9754008672231184
2613,1.14,1.06,0.43,0.43,0.43,2.975779543235773,25.0,0.99,0.0,0.9713837485500488
2614,1.14,1.06,0.43,0.43,0.43,2.9296320104571647,25.0,0.99,0.0,0.9658436205311977
2615,1.14,1.06,0.43,0.43,0.43,2.8684150668754227,25.0,0.99,0.0,0.962725177152338
2616,1.14,1.06,0.43,0.43,0.43,2.791529279989168,25.0,0.99,0.0,0.9655781239340757
2617,1.14,1.06,0.43,0.43,0.43,2.7377950622003158,25.0,0.99,0.0,0.967089643845294
2618,1.14,1.06,0.43,0.43,0.43,2.7000115703571472,25.0,0.99,0.0,0.9695891269041887
2619,1.14,1.06,0.43,0.43,0.43,2.676855563111025,25.0,0.99,0.0,0.9735309840757639
2620,1.14,1.06,0.43,0.43,0.43,2.646720608000198,25.0,0.99,0.0,0.9776997819518872
2621,1.14,1.06,0.43,0.43,0.43,2.626857096984316,25.0,0.99,0.0,0.9818720425604874
2622,1.14,1.06,0.43,0.43,0.43,2.618086420812449,25.0,0.99,0.0,0.9835230961598765
2623,1.14,1.06,0.43,0.43,0.43,2.689250922148225,25.0,0.99,0.0,0.9834336945686417
2624,1.14,1.06,0.43,0.43,0.43,2.816481213303144,25.0,0.99,0.0,0.9819129685466079
2625,1.14,1.06,0.43,0.43,0.43,2.936530406466034,25.0,0.99,0.0,0.9805112453592791
2626,1.14,1.06,0.43,0.43,0.43,3.04173222321636,25.0,0.99,0.0,0.979132809857472
2627,1.14,1.06,0.43,0.43,0.43,3.1310673775609623,25.0,0.99,0.0,0.9780559008777597
2628,1.14,1.06,0.43,0.43,0.43,3.2074660703701547,25.0,0.99,0.0,0.9773625784555945
2629,1.14,1.06,0.43,0.43,0.43,3.2767866028233974,25.0,0.99,0.0,0.9770482169855785
2630,1.14,1.06,0.43,0.43,0.43,3.3281355205077574,25.0,0.99,0.0,0.9768629853701387
2631,1.14,1.06,0.43,0.43,0.43,3.3730264270778263,25.0,0.99,0.0,0.9770322645877257
2632,1.14,1.06,0.43,0.43,0.43,3.404358382419705,25.0,0.99,0.0,0.9776876247102019
2633,1.14,1.06,0.43,0.43,0.43,3.385666472027207,25.0,0.99,0.0,0.9777259437597794
2634,1.14,1.06,0.43,0.43,0.43,3.342040492884957,25.0,0.99,0.0,0.9779482510782922
2635,1.14,1.06,0.43,0.43,0.43,3.161773248180742,25.0,0.99,0.0,0.9779337772231632
2636,1.14,1.06,0.43,0.43,0.43,3.0456662304548203,25.0,0.99,0.0,0.9767120266901279
2637,1.14,1.06,0.43,0.43,0.43,2.9371585011892107,25.0,0.99,0.0,0.9729088989662397
2638,1.14,1.06,0.43,0.43,0.43,2.8423055473021077,25.0,0.99,0.0,0.9676607195543664
2639,1.14,1.06,0.43,0.43,0.43,2.826656980580274,25.0,0.99,0.0,0.9647063776327452
2640,1.14,1.06,0.43,0.43,0.43,2.7540162763641045,25.0,0.99,0.0,0.9615408866310035
2641,1.14,1.06,0.43,0.43,0.43,2.7424179466714573,25.0,0.99,0.0,0.9632313815888671
2642,1.14,1.06,0.43,0.43,0.43,2.708543397744518,25.0,0.99,0.0,0.9660206853892619
2643,1.14,1.06,0.43,0.43,0.43,2.6909465396457946,25.0,0.99,0.0,0.9704245497708274
2644,1.14,1.06,0.43,0.43,0.43,2.7000115703571472,25.0,0.99,0.0,0.9750853457353205
2645,1.14,1.06,0.43,0.43,0.43,2.6886860017716327,25.0,0.99,0.0,0.9797519009021272
2646,1.14,1.06,0.43,0.43,0.43,2.7182520159080323,25.0,0.99,0.0,0.9815976060950102
2647,1.14,1.06,0.43,0.43,0.43,2.8212643142873435,25.0,0.99,0.0,0.9814967021243644
2648,1.14,1.06,0.43,0.43,0.43,2.948491871874277,25.0,0.99,0.0,0.979799049466884
2649,1.14,1.06,0.43,0.43,0.43,3.0833460288505945,25.0,0.99,0.0,0.9782337629652603
2650,1.14,1.06,0.43,0.43,0.43,3.197707665067384,25.0,0.99,0.0,0.9766947662717252
2651,1.14,1.06,0.43,0.43,0.43,3.3012564772345017,25.0,0.99,0.0,0.9754920329944511
