,dec air heat pump,dec pellet boiler,dec ground heat pump
6703,0.21791699,0.21791699,0.21791699
6704,0.19644051,0.19644051,0.19644051
6705,0.178049,0.178049,0.178049
6706,0.16163087,0.16163087,0.16163087
6707,0.15460247,0.15460247,0.15460247
6708,0.1430458,0.1430458,0.1430458
6709,0.13447607,0.13447607,0.13447607
6710,0.13073896,0.13073896,0.13073896
6711,0.12959722,0.12959722,0.12959722
6712,0.1327669,0.1327669,0.1327669
6713,0.13752635,0.13752635,0.13752635
6714,0.14999242,0.14999242,0.14999242
6715,0.15059726,0.15059726,0.15059726
6716,0.14951999,0.14951999,0.14951999
6717,0.13202815,0.13202815,0.13202815
6718,0.10082123,0.10082123,0.10082123
6719,0.08774243,0.08774243,0.08774243
6720,0.0849112,0.0849112,0.0849112
6721,0.08827278,0.08827278,0.08827278
6722,0.09435176,0.09435176,0.09435176
6723,0.11361697,0.11361697,0.11361697
6724,0.13662797,0.13662797,0.13662797
6725,0.18465424,0.18465424,0.18465424
6726,0.20684556,0.20684556,0.20684556
6727,0.19942629,0.19942629,0.19942629
6728,0.17681837,0.17681837,0.17681837
6729,0.16681318,0.16681318,0.16681318
6730,0.15145889,0.15145889,0.15145889
6731,0.14156846,0.14156846,0.14156846
6732,0.12427136,0.12427136,0.12427136
6733,0.12524885,0.12524885,0.12524885
6734,0.12112983,0.12112983,0.12112983
6735,0.11785912,0.11785912,0.11785912
6736,0.12019509,0.12019509,0.12019509
6737,0.1290952,0.1290952,0.1290952
6738,0.13528682,0.13528682,0.13528682
6739,0.13589109,0.13589109,0.13589109
6740,0.13970832,0.13970832,0.13970832
6741,0.124959,0.124959,0.124959
6742,0.10043078,0.10043078,0.10043078
6743,0.09262096,0.09262096,0.09262096
6744,0.11237992,0.11237992,0.11237992
6745,0.11941976,0.11941976,0.11941976
6746,0.14629217,0.14629217,0.14629217
6747,0.1909905,0.1909905,0.1909905
6748,0.23038508,0.23038508,0.23038508
6749,0.20634352,0.20634352,0.20634352
6750,0.2391442,0.2391442,0.2391442
6751,0.21748149,0.21748149,0.21748149
6752,0.18981838,0.18981838,0.18981838
6753,0.18034918,0.18034918,0.18034918
6754,0.16938289,0.16938289,0.16938289
6755,0.15889428,0.15889428,0.15889428
6756,0.14833454,0.14833454,0.14833454
6757,0.14871754,0.14871754,0.14871754
6758,0.14533331,0.14533331,0.14533331
6759,0.14757193,0.14757193,0.14757193
6760,0.15071293,0.15071293,0.15071293
6761,0.1605817,0.1605817,0.1605817
6762,0.17166507,0.17166507,0.17166507
6763,0.17662766,0.17662766,0.17662766
6764,0.17650479,0.17650479,0.17650479
6765,0.15909749,0.15909749,0.15909749
6766,0.12742938,0.12742938,0.12742938
6767,0.10485599,0.10485599,0.10485599
6768,0.10203478,0.10203478,0.10203478
6769,0.10951822,0.10951822,0.10951822
6770,0.12042633,0.12042633,0.12042633
6771,0.14118936,0.14118936,0.14118936
6772,0.17802488,0.17802488,0.17802488
6773,0.23466675,0.23466675,0.23466675
6774,0.25331976,0.25331976,0.25331976
6775,0.23333137,0.23333137,0.23333137
6776,0.21257981,0.21257981,0.21257981
6777,0.19345057,0.19345057,0.19345057
6778,0.17768105,0.17768105,0.17768105
6779,0.16354837,0.16354837,0.16354837
6780,0.15435015,0.15435015,0.15435015
6781,0.14790357,0.14790357,0.14790357
6782,0.14804097,0.14804097,0.14804097
6783,0.14356313,0.14356313,0.14356313
6784,0.14908622,0.14908622,0.14908622
6785,0.1549406,0.1549406,0.1549406
6786,0.16743211,0.16743211,0.16743211
6787,0.17203898,0.17203898,0.17203898
6788,0.16854219,0.16854219,0.16854219
6789,0.1495619,0.1495619,0.1495619
6790,0.11538142,0.11538142,0.11538142
6791,0.09703359,0.09703359,0.09703359
6792,0.08799082,0.08799082,0.08799082
6793,0.09453574,0.09453574,0.09453574
6794,0.10230789,0.10230789,0.10230789
6795,0.12222885,0.12222885,0.12222885
6796,0.15522789,0.15522789,0.15522789
6797,0.20737658,0.20737658,0.20737658
6798,0.22350596,0.22350596,0.22350596
6799,0.2110794,0.2110794,0.2110794
6800,0.19088135,0.19088135,0.19088135
6801,0.17313436,0.17313436,0.17313436
6802,0.1590806,0.1590806,0.1590806
6803,0.14595158,0.14595158,0.14595158
6804,0.13815385,0.13815385,0.13815385
6805,0.13075389,0.13075389,0.13075389
6806,0.12809885,0.12809885,0.12809885
6807,0.12670895,0.12670895,0.12670895
6808,0.12877951,0.12877951,0.12877951
6809,0.13340934,0.13340934,0.13340934
6810,0.14359073,0.14359073,0.14359073
6811,0.14588329,0.14588329,0.14588329
6812,0.14383356,0.14383356,0.14383356
6813,0.12747699,0.12747699,0.12747699
6814,0.09778282,0.09778282,0.09778282
6815,0.08491729,0.08491729,0.08491729
6816,0.08640555,0.08640555,0.08640555
6817,0.0928349,0.0928349,0.0928349
6818,0.1004646,0.1004646,0.1004646
6819,0.12002396,0.12002396,0.12002396
6820,0.15245872,0.15245872,0.15245872
6821,0.20378925,0.20378925,0.20378925
6822,0.21971914,0.21971914,0.21971914
6823,0.20754203,0.20754203,0.20754203
6824,0.18765579,0.18765579,0.18765579
6825,0.1702145,0.1702145,0.1702145
6826,0.15639842,0.15639842,0.15639842
6827,0.14348807,0.14348807,0.14348807
6828,0.13582285,0.13582285,0.13582285
6829,0.12855905,0.12855905,0.12855905
6830,0.12594938,0.12594938,0.12594938
6831,0.12459532,0.12459532,0.12459532
6832,0.12664599,0.12664599,0.12664599
6833,0.13121137,0.13121137,0.13121137
6834,0.141225,0.141225,0.141225
6835,0.14350849,0.14350849,0.14350849
6836,0.14149126,0.14149126,0.14149126
6837,0.1254122,0.1254122,0.1254122
6838,0.09617836,0.09617836,0.09617836
6839,0.08343006,0.08343006,0.08343006
6840,0.09127947,0.09127947,0.09127947
6841,0.09806936,0.09806936,0.09806936
6842,0.10613344,0.10613344,0.10613344
6843,0.12680014,0.12680014,0.12680014
6844,0.16102725,0.16102725,0.16102725
6845,0.21510603,0.21510603,0.21510603
6846,0.23182324,0.23182324,0.23182324
6847,0.21892818,0.21892818,0.21892818
6848,0.19798183,0.19798183,0.19798183
6849,0.17957283,0.17957283,0.17957283
6850,0.16499546,0.16499546,0.16499546
6851,0.15137819,0.15137819,0.15137819
6852,0.14328982,0.14328982,0.14328982
6853,0.13561259,0.13561259,0.13561259
6854,0.13285918,0.13285918,0.13285918
6855,0.13141577,0.13141577,0.13141577
6856,0.1335612,0.1335612,0.1335612
6857,0.13836115,0.13836115,0.13836115
6858,0.14892058,0.14892058,0.14892058
6859,0.15129245,0.15129245,0.15129245
6860,0.14916562,0.14916562,0.14916562
6861,0.1321988,0.1321988,0.1321988
6862,0.10140553,0.10140553,0.10140553
6863,0.08808098,0.08808098,0.08808098
6864,0.08279447,0.08279447,0.08279447
6865,0.08489782,0.08489782,0.08489782
6866,0.09111911,0.09111911,0.09111911
6867,0.10713267,0.10713267,0.10713267
6868,0.13455305,0.13455305,0.13455305
6869,0.18761548,0.18761548,0.18761548
6870,0.2056361,0.2056361,0.2056361
6871,0.19656214,0.19656214,0.19656214
6872,0.1771861,0.1771861,0.1771861
6873,0.16060173,0.16060173,0.16060173
6874,0.14579708,0.14579708,0.14579708
6875,0.13945055,0.13945055,0.13945055
6876,0.12903184,0.12903184,0.12903184
6877,0.12130735,0.12130735,0.12130735
6878,0.11793655,0.11793655,0.11793655
6879,0.11691001,0.11691001,0.11691001
6880,0.11977219,0.11977219,0.11977219
6881,0.12406938,0.12406938,0.12406938
6882,0.13531282,0.13531282,0.13531282
6883,0.13587321,0.13587321,0.13587321
6884,0.13490281,0.13490281,0.13490281
6885,0.11913077,0.11913077,0.11913077
6886,0.09097275,0.09097275,0.09097275
6887,0.07913362,0.07913362,0.07913362
6888,0.06515308,0.06515308,0.06515308
6889,0.06773066,0.06773066,0.06773066
6890,0.0723897,0.0723897,0.0723897
6891,0.08716729,0.08716729,0.08716729
6892,0.10483617,0.10483617,0.10483617
6893,0.14169979,0.14169979,0.14169979
6894,0.15873552,0.15873552,0.15873552
6895,0.15304241,0.15304241,0.15304241
6896,0.13570165,0.13570165,0.13570165
6897,0.12802351,0.12802351,0.12802351
6898,0.11624652,0.11624652,0.11624652
6899,0.10865579,0.10865579,0.10865579
6900,0.09539266,0.09539266,0.09539266
6901,0.09613847,0.09613847,0.09613847
6902,0.09297596,0.09297596,0.09297596
6903,0.0904679,0.0904679,0.0904679
6904,0.09226048,0.09226048,0.09226048
6905,0.09908771,0.09908771,0.09908771
6906,0.10384286,0.10384286,0.10384286
6907,0.10431875,0.10431875,0.10431875
6908,0.10725008,0.10725008,0.10725008
6909,0.09594005,0.09594005,0.09594005
6910,0.0771152,0.0771152,0.0771152
6911,0.07108504,0.07108504,0.07108504
6912,0.05729197,0.05729197,0.05729197
6913,0.06621587,0.06621587,0.06621587
6914,0.07794382,0.07794382,0.07794382
6915,0.10192008,0.10192008,0.10192008
6916,0.1261831,0.1261831,0.1261831
6917,0.11920934,0.11920934,0.11920934
6918,0.13641445,0.13641445,0.13641445
6919,0.11332493,0.11332493,0.11332493
6920,0.0999346,0.0999346,0.0999346
6921,0.09808085,0.09808085,0.09808085
6922,0.08717128,0.08717128,0.08717128
6923,0.08384699,0.08384699,0.08384699
6924,0.07909976,0.07909976,0.07909976
6925,0.0746507,0.0746507,0.0746507
6926,0.07152967,0.07152967,0.07152967
6927,0.06951685,0.06951685,0.06951685
6928,0.07569164,0.07569164,0.07569164
6929,0.07868945,0.07868945,0.07868945
6930,0.08081093,0.08081093,0.08081093
6931,0.09039297,0.09039297,0.09039297
6932,0.09584864,0.09584864,0.09584864
6933,0.08203366,0.08203366,0.08203366
6934,0.06700555,0.06700555,0.06700555
6935,0.05284874,0.05284874,0.05284874
6936,0.06002341,0.06002341,0.06002341
6937,0.06016939,0.06016939,0.06016939
6938,0.06598455,0.06598455,0.06598455
6939,0.08314176,0.08314176,0.08314176
6940,0.11143978,0.11143978,0.11143978
6941,0.15595179,0.15595179,0.15595179
6942,0.16957412,0.16957412,0.16957412
6943,0.14324557,0.14324557,0.14324557
6944,0.12646909,0.12646909,0.12646909
6945,0.12010262,0.12010262,0.12010262
6946,0.1079935,0.1079935,0.1079935
6947,0.10423771,0.10423771,0.10423771
6948,0.09262586,0.09262586,0.09262586
6949,0.08879719,0.08879719,0.08879719
6950,0.08220795,0.08220795,0.08220795
6951,0.07847619,0.07847619,0.07847619
6952,0.08293772,0.08293772,0.08293772
6953,0.08708479,0.08708479,0.08708479
6954,0.09406142,0.09406142,0.09406142
6955,0.10161897,0.10161897,0.10161897
6956,0.09866037,0.09866037,0.09866037
6957,0.08870379,0.08870379,0.08870379
6958,0.06956437,0.06956437,0.06956437
6959,0.05585163,0.05585163,0.05585163
6960,0.06246701,0.06246701,0.06246701
6961,0.0671075,0.0671075,0.0671075
6962,0.07261835,0.07261835,0.07261835
6963,0.08675622,0.08675622,0.08675622
6964,0.11017634,0.11017634,0.11017634
6965,0.14715587,0.14715587,0.14715587
6966,0.15858092,0.15858092,0.15858092
6967,0.14975133,0.14975133,0.14975133
6968,0.13544116,0.13544116,0.13544116
6969,0.12285373,0.12285373,0.12285373
6970,0.11288757,0.11288757,0.11288757
6971,0.1035755,0.1035755,0.1035755
6972,0.0980456,0.0980456,0.0980456
6973,0.09279306,0.09279306,0.09279306
6974,0.09090547,0.09090547,0.09090547
6975,0.08991395,0.08991395,0.08991395
6976,0.09137641,0.09137641,0.09137641
6977,0.09465624,0.09465624,0.09465624
6978,0.10187903,0.10187903,0.10187903
6979,0.10350544,0.10350544,0.10350544
6980,0.10206049,0.10206049,0.10206049
6981,0.09046631,0.09046631,0.09046631
6982,0.06941854,0.06941854,0.06941854
6983,0.06029516,0.06029516,0.06029516
6984,0.06906107,0.06906107,0.06906107
6985,0.07419636,0.07419636,0.07419636
6986,0.08028904,0.08028904,0.08028904
6987,0.09591818,0.09591818,0.09591818
6988,0.12184637,0.12184637,0.12184637
6989,0.16287931,0.16287931,0.16287931
6990,0.17562031,0.17562031,0.17562031
6991,0.16588959,0.16588959,0.16588959
6992,0.15000017,0.15000017,0.15000017
6993,0.13606393,0.13606393,0.13606393
6994,0.12502432,0.12502432,0.12502432
6995,0.11470628,0.11470628,0.11470628
6996,0.10858153,0.10858153,0.10858153
6997,0.10277728,0.10277728,0.10277728
6998,0.10068884,0.10068884,0.10068884
6999,0.09960643,0.09960643,0.09960643
7000,0.10124534,0.10124534,0.10124534
7001,0.10489499,0.10489499,0.10489499
7002,0.11289948,0.11289948,0.11289948
7003,0.11473322,0.11473322,0.11473322
7004,0.11312674,0.11312674,0.11312674
7005,0.10028266,0.10028266,0.10028266
7006,0.0769181,0.0769181,0.0769181
7007,0.06670246,0.06670246,0.06670246
7008,0.08762948,0.08762948,0.08762948
7009,0.09414748,0.09414748,0.09414748
7010,0.10188757,0.10188757,0.10188757
7011,0.12172659,0.12172659,0.12172659
7012,0.15459062,0.15459062,0.15459062
7013,0.20652696,0.20652696,0.20652696
7014,0.22259155,0.22259155,0.22259155
7015,0.2102164,0.2102164,0.2102164
7016,0.19010069,0.19010069,0.19010069
7017,0.17242647,0.17242647,0.17242647
7018,0.15843028,0.15843028,0.15843028
7019,0.14535495,0.14535495,0.14535495
7020,0.13758917,0.13758917,0.13758917
7021,0.13021967,0.13021967,0.13021967
7022,0.12757544,0.12757544,0.12757544
7023,0.12619139,0.12619139,0.12619139
7024,0.12825369,0.12825369,0.12825369
7025,0.13286478,0.13286478,0.13286478
7026,0.1430046,0.1430046,0.1430046
7027,0.14528837,0.14528837,0.14528837
7028,0.14324712,0.14324712,0.14324712
7029,0.12695764,0.12695764,0.12695764
7030,0.0973844,0.0973844,0.0973844
7031,0.08456957,0.08456957,0.08456957
7032,0.08523195,0.08523195,0.08523195
7033,0.08739685,0.08739685,0.08739685
7034,0.09380206,0.09380206,0.09380206
7035,0.11028731,0.11028731,0.11028731
7036,0.13851187,0.13851187,0.13851187
7037,0.19312921,0.19312921,0.19312921
7038,0.21167428,0.21167428,0.21167428
7039,0.20233191,0.20233191,0.20233191
7040,0.18238765,0.18238765,0.18238765
7041,0.16531527,0.16531527,0.16531527
7042,0.15007491,0.15007491,0.15007491
7043,0.14354358,0.14354358,0.14354358
7044,0.13281776,0.13281776,0.13281776
7045,0.12486533,0.12486533,0.12486533
7046,0.12139566,0.12139566,0.12139566
7047,0.12033834,0.12033834,0.12033834
7048,0.12328396,0.12328396,0.12328396
7049,0.12770644,0.12770644,0.12770644
7050,0.13928015,0.13928015,0.13928015
7051,0.13985357,0.13985357,0.13985357
7052,0.13885417,0.13885417,0.13885417
7053,0.12261763,0.12261763,0.12261763
7054,0.09363479,0.09363479,0.09363479
7055,0.08145776,0.08145776,0.08145776
7056,0.07820028,0.07820028,0.07820028
7057,0.08129698,0.08129698,0.08129698
7058,0.08689357,0.08689357,0.08689357
7059,0.1046339,0.1046339,0.1046339
7060,0.1258397,0.1258397,0.1258397
7061,0.17010031,0.17010031,0.17010031
7062,0.19055705,0.19055705,0.19055705
7063,0.18372769,0.18372769,0.18372769
7064,0.16289925,0.16289925,0.16289925
7065,0.1536792,0.1536792,0.1536792
7066,0.13953742,0.13953742,0.13953742
7067,0.13042352,0.13042352,0.13042352
7068,0.11449827,0.11449827,0.11449827
7069,0.11539493,0.11539493,0.11539493
7070,0.11160078,0.11160078,0.11160078
7071,0.10859199,0.10859199,0.10859199
7072,0.11074687,0.11074687,0.11074687
7073,0.11894533,0.11894533,0.11894533
7074,0.12465351,0.12465351,0.12465351
7075,0.12522141,0.12522141,0.12522141
7076,0.12873493,0.12873493,0.12873493
7077,0.11514998,0.11514998,0.11514998
7078,0.09254222,0.09254222,0.09254222
7079,0.08531158,0.08531158,0.08531158
7080,0.08205459,0.08205459,0.08205459
7081,0.08719573,0.08719573,0.08719573
7082,0.10676604,0.10676604,0.10676604
7083,0.13934836,0.13934836,0.13934836
7084,0.16816639,0.16816639,0.16816639
7085,0.15099706,0.15099706,0.15099706
7086,0.1750552,0.1750552,0.1750552
7087,0.15928851,0.15928851,0.15928851
7088,0.13903098,0.13903098,0.13903098
7089,0.13207305,0.13207305,0.13207305
7090,0.1240332,0.1240332,0.1240332
7091,0.11633733,0.11633733,0.11633733
7092,0.10862032,0.10862032,0.10862032
7093,0.10888318,0.10888318,0.10888318
7094,0.10640505,0.10640505,0.10640505
7095,0.10804493,0.10804493,0.10804493
7096,0.11036084,0.11036084,0.11036084
7097,0.1175844,0.1175844,0.1175844
7098,0.12570422,0.12570422,0.12570422
7099,0.12937928,0.12937928,0.12937928
7100,0.12928612,0.12928612,0.12928612
7101,0.11655518,0.11655518,0.11655518
7102,0.09331765,0.09331765,0.09331765
7103,0.07665597,0.07665597,0.07665597
7104,0.07678155,0.07678155,0.07678155
7105,0.08241021,0.08241021,0.08241021
7106,0.09060657,0.09060657,0.09060657
7107,0.10622737,0.10622737,0.10622737
7108,0.13397658,0.13397658,0.13397658
7109,0.17670451,0.17670451,0.17670451
7110,0.19082009,0.19082009,0.19082009
7111,0.17580911,0.17580911,0.17580911
7112,0.16015687,0.16015687,0.16015687
7113,0.14575432,0.14575432,0.14575432
7114,0.13387931,0.13387931,0.13387931
7115,0.12323042,0.12323042,0.12323042
7116,0.1163054,0.1163054,0.1163054
7117,0.11145482,0.11145482,0.11145482
7118,0.11154779,0.11154779,0.11154779
7119,0.1081908,0.1081908,0.1081908
7120,0.11235469,0.11235469,0.11235469
7121,0.11677441,0.11677441,0.11677441
7122,0.12618611,0.12618611,0.12618611
7123,0.1296846,0.1296846,0.1296846
7124,0.12705922,0.12705922,0.12705922
7125,0.1127731,0.1127731,0.1127731
7126,0.08699744,0.08699744,0.08699744
7127,0.07307742,0.07307742,0.07307742
7128,0.08351822,0.08351822,0.08351822
7129,0.08972984,0.08972984,0.08972984
7130,0.09710516,0.09710516,0.09710516
7131,0.11601208,0.11601208,0.11601208
7132,0.14733901,0.14733901,0.14733901
7133,0.19685517,0.19685517,0.19685517
7134,0.21217942,0.21217942,0.21217942
7135,0.20038845,0.20038845,0.20038845
7136,0.18121129,0.18121129,0.18121129
7137,0.16436551,0.16436551,0.16436551
7138,0.15102481,0.15102481,0.15102481
7139,0.13856093,0.13856093,0.13856093
7140,0.13115894,0.13115894,0.13115894
7141,0.12413589,0.12413589,0.12413589
7142,0.1216148,0.1216148,0.1216148
7143,0.12029699,0.12029699,0.12029699
7144,0.12226466,0.12226466,0.12226466
7145,0.12666193,0.12666193,0.12666193
7146,0.13632819,0.13632819,0.13632819
7147,0.13851086,0.13851086,0.13851086
7148,0.13656623,0.13656623,0.13656623
7149,0.12104063,0.12104063,0.12104063
7150,0.0928459,0.0928459,0.0928459
7151,0.08061186,0.08061186,0.08061186
7152,0.08167884,0.08167884,0.08167884
7153,0.08775579,0.08775579,0.08775579
7154,0.09496626,0.09496626,0.09496626
7155,0.11345416,0.11345416,0.11345416
7156,0.1441197,0.1441197,0.1441197
7157,0.19265963,0.19265963,0.19265963
7158,0.20773227,0.20773227,0.20773227
7159,0.19622509,0.19622509,0.19622509
7160,0.17742141,0.17742141,0.17742141
7161,0.16093353,0.16093353,0.16093353
7162,0.14787212,0.14787212,0.14787212
7163,0.13566596,0.13566596,0.13566596
7164,0.12841953,0.12841953,0.12841953
7165,0.12155386,0.12155386,0.12155386
7166,0.11908591,0.11908591,0.11908591
7167,0.11780728,0.11780728,0.11780728
7168,0.11974798,0.11974798,0.11974798
7169,0.12406627,0.12406627,0.12406627
7170,0.1335344,0.1335344,0.1335344
7171,0.13569952,0.13569952,0.13569952
7172,0.13379369,0.13379369,0.13379369
7173,0.11859406,0.11859406,0.11859406
7174,0.09095009,0.09095009,0.09095009
7175,0.0788771,0.0788771,0.0788771
7176,0.08276382,0.08276382,0.08276382
7177,0.08891922,0.08891922,0.08891922
7178,0.09622761,0.09622761,0.09622761
7179,0.11496353,0.11496353,0.11496353
7180,0.14600819,0.14600819,0.14600819
7181,0.19507941,0.19507941,0.19507941
7182,0.21026717,0.21026717,0.21026717
7183,0.19858322,0.19858322,0.19858322
7184,0.17957864,0.17957864,0.17957864
7185,0.16288497,0.16288497,0.16288497
7186,0.14966466,0.14966466,0.14966466
7187,0.13731309,0.13731309,0.13731309
7188,0.12997792,0.12997792,0.12997792
7189,0.12301842,0.12301842,0.12301842
7190,0.12051993,0.12051993,0.12051993
7191,0.11921421,0.11921421,0.11921421
7192,0.12116439,0.12116439,0.12116439
7193,0.1255223,0.1255223,0.1255223
7194,0.13510155,0.13510155,0.13510155
7195,0.13726544,0.13726544,0.13726544
7196,0.13533857,0.13533857,0.13533857
7197,0.11995326,0.11995326,0.11995326
7198,0.09201199,0.09201199,0.09201199
7199,0.07988533,0.07988533,0.07988533
7200,0.0773702,0.0773702,0.0773702
7201,0.0793358,0.0793358,0.0793358
7202,0.08514789,0.08514789,0.08514789
7203,0.10011163,0.10011163,0.10011163
7204,0.12573924,0.12573924,0.12573924
7205,0.1753315,0.1753315,0.1753315
7206,0.19217757,0.19217757,0.19217757
7207,0.18369914,0.18369914,0.18369914
7208,0.165592,0.165592,0.165592
7209,0.15009482,0.15009482,0.15009482
7210,0.13626088,0.13626088,0.13626088
7211,0.13032799,0.13032799,0.13032799
7212,0.12059294,0.12059294,0.12059294
7213,0.11337533,0.11337533,0.11337533
7214,0.11022464,0.11022464,0.11022464
7215,0.1092657,0.1092657,0.1092657
7216,0.11194084,0.11194084,0.11194084
7217,0.11595757,0.11595757,0.11595757
7218,0.12646494,0.12646494,0.12646494
7219,0.12699327,0.12699327,0.12699327
7220,0.1260879,0.1260879,0.1260879
7221,0.11135093,0.11135093,0.11135093
7222,0.08503485,0.08503485,0.08503485
7223,0.07395768,0.07395768,0.07395768
7224,0.066555,0.066555,0.066555
7225,0.06918867,0.06918867,0.06918867
7226,0.07394843,0.07394843,0.07394843
7227,0.08904423,0.08904423,0.08904423
7228,0.10709515,0.10709515,0.10709515
7229,0.14475914,0.14475914,0.14475914
7230,0.16216603,0.16216603,0.16216603
7231,0.15635162,0.15635162,0.15635162
7232,0.13863404,0.13863404,0.13863404
7233,0.13078909,0.13078909,0.13078909
7234,0.11875744,0.11875744,0.11875744
7235,0.11100206,0.11100206,0.11100206
7236,0.09745325,0.09745325,0.09745325
7237,0.09821481,0.09821481,0.09821481
7238,0.09498442,0.09498442,0.09498442
7239,0.09242318,0.09242318,0.09242318
7240,0.09425544,0.09425544,0.09425544
7241,0.10123053,0.10123053,0.10123053
7242,0.10608905,0.10608905,0.10608905
7243,0.10657638,0.10657638,0.10657638
7244,0.10956966,0.10956966,0.10956966
7245,0.09801436,0.09801436,0.09801436
7246,0.07877943,0.07877943,0.07877943
7247,0.07261483,0.07261483,0.07261483
7248,0.0723335,0.0723335,0.0723335
7249,0.07686353,0.07686353,0.07686353
7250,0.09410973,0.09410973,0.09410973
7251,0.12282694,0.12282694,0.12282694
7252,0.14823103,0.14823103,0.14823103
7253,0.13310253,0.13310253,0.13310253
7254,0.15430565,0.15430565,0.15430565
7255,0.14040672,0.14040672,0.14040672
7256,0.12255693,0.12255693,0.12255693
7257,0.11642487,0.11642487,0.11642487
7258,0.10933964,0.10933964,0.10933964
7259,0.10255656,0.10255656,0.10255656
7260,0.09575564,0.09575564,0.09575564
7261,0.09598645,0.09598645,0.09598645
7262,0.0938006,0.0938006,0.0938006
7263,0.09524452,0.09524452,0.09524452
7264,0.09728437,0.09728437,0.09728437
7265,0.10365024,0.10365024,0.10365024
7266,0.11080755,0.11080755,0.11080755
7267,0.1140491,0.1140491,0.1140491
7268,0.1139704,0.1139704,0.1139704
7269,0.102753,0.102753,0.102753
7270,0.08227476,0.08227476,0.08227476
7271,0.06758267,0.06758267,0.06758267
7272,0.08715857,0.08715857,0.08715857
7273,0.09354994,0.09354994,0.09354994
7274,0.10285909,0.10285909,0.10285909
7275,0.12059294,0.12059294,0.12059294
7276,0.15208475,0.15208475,0.15208475
7277,0.20056469,0.20056469,0.20056469
7278,0.21656965,0.21656965,0.21656965
7279,0.19952226,0.19952226,0.19952226
7280,0.18175967,0.18175967,0.18175967
7281,0.16541056,0.16541056,0.16541056
7282,0.1519309,0.1519309,0.1519309
7283,0.13984526,0.13984526,0.13984526
7284,0.1319841,0.1319841,0.1319841
7285,0.12647769,0.12647769,0.12647769
7286,0.12658699,0.12658699,0.12658699
7287,0.12277345,0.12277345,0.12277345
7288,0.12749942,0.12749942,0.12749942
7289,0.13251367,0.13251367,0.13251367
7290,0.14319494,0.14319494,0.14319494
7291,0.14715704,0.14715704,0.14715704
7292,0.14417292,0.14417292,0.14417292
7293,0.12795336,0.12795336,0.12795336
7294,0.09870367,0.09870367,0.09870367
7295,0.08293398,0.08293398,0.08293398
7296,0.09439192,0.09439192,0.09439192
7297,0.10141361,0.10141361,0.10141361
7298,0.10975408,0.10975408,0.10975408
7299,0.13112668,0.13112668,0.13112668
7300,0.16651505,0.16651505,0.16651505
7301,0.22241646,0.22241646,0.22241646
7302,0.23968696,0.23968696,0.23968696
7303,0.22634768,0.22634768,0.22634768
7304,0.20469483,0.20469483,0.20469483
7305,0.18565973,0.18565973,0.18565973
7306,0.17058731,0.17058731,0.17058731
7307,0.15650852,0.15650852,0.15650852
7308,0.14814534,0.14814534,0.14814534
7309,0.14020559,0.14020559,0.14020559
7310,0.13735918,0.13735918,0.13735918
7311,0.13586477,0.13586477,0.13586477
7312,0.13808046,0.13808046,0.13808046
7313,0.14304079,0.14304079,0.14304079
7314,0.1539575,0.1539575,0.1539575
7315,0.15640333,0.15640333,0.15640333
7316,0.15420367,0.15420367,0.15420367
7317,0.13665984,0.13665984,0.13665984
7318,0.10482882,0.10482882,0.10482882
7319,0.09107371,0.09107371,0.09107371
7320,0.11100116,0.11100116,0.11100116
7321,0.11926214,0.11926214,0.11926214
7322,0.12907699,0.12907699,0.12907699
7323,0.1542156,0.1542156,0.1542156
7324,0.1958204,0.1958204,0.1958204
7325,0.2615288,0.2615288,0.2615288
7326,0.28181184,0.28181184,0.28181184
7327,0.26611937,0.26611937,0.26611937
7328,0.24066007,0.24066007,0.24066007
7329,0.21827369,0.21827369,0.21827369
7330,0.20054841,0.20054841,0.20054841
7331,0.18399446,0.18399446,0.18399446
7332,0.17415901,0.17415901,0.17415901
7333,0.16482004,0.16482004,0.16482004
7334,0.16147611,0.16147611,0.16147611
7335,0.15971679,0.15971679,0.15971679
7336,0.16231922,0.16231922,0.16231922
7337,0.16814799,0.16814799,0.16814799
7338,0.18098159,0.18098159,0.18098159
7339,0.18384238,0.18384238,0.18384238
7340,0.18125001,0.18125001,0.18125001
7341,0.1606142,0.1606142,0.1606142
7342,0.12319484,0.12319484,0.12319484
7343,0.10706921,0.10706921,0.10706921
7344,0.15656791,0.15656791,0.15656791
7345,0.16378999,0.16378999,0.16378999
7346,0.17718389,0.17718389,0.17718389
7347,0.2035576,0.2035576,0.2035576
7348,0.24172947,0.24172947,0.24172947
7349,0.29772396,0.29772396,0.29772396
7350,0.32777029,0.32777029,0.32777029
7351,0.32589685,0.32589685,0.32589685
7352,0.29853581,0.29853581,0.29853581
7353,0.27707081,0.27707081,0.27707081
7354,0.25878549,0.25878549,0.25878549
7355,0.24608168,0.24608168,0.24608168
7356,0.23857735,0.23857735,0.23857735
7357,0.23531059,0.23531059,0.23531059
7358,0.23346983,0.23346983,0.23346983
7359,0.23524022,0.23524022,0.23524022
7360,0.24221213,0.24221213,0.24221213
7361,0.24275362,0.24275362,0.24275362
7362,0.24524924,0.24524924,0.24524924
7363,0.24513148,0.24513148,0.24513148
7364,0.23233532,0.23233532,0.23233532
7365,0.19979881,0.19979881,0.19979881
7366,0.16718728,0.16718728,0.16718728
7367,0.15288557,0.15288557,0.15288557
7368,0.1726474,0.1726474,0.1726474
